probability,odds,fair_odds,raw_ev,realistic_ev,uncertainty_adjusted_ev,scientific_status,target,odds_bucket
0.621470932916652,1.53,1.609085714285714,-0.049149472637522396,-0.049149472637522396,-0.049149472637522396,RESEARCH_ONLY_NON_PIT,home_win,1.50–1.65
0.07936507936507936,12.0,12.600000000000001,-0.04761904761904767,-0.04761904761904767,-0.04761904761904767,RESEARCH_ONLY_NON_PIT,home_win,>4.00
0.4545454545454546,2.1,2.1999999999999997,-0.0454545454545453,-0.0454545454545453,-0.0454545454545453,RESEARCH_ONLY_NON_PIT,home_win,2.00–2.49
0.549738219895288,1.72,1.8190476190476188,-0.05445026178010459,-0.05445026178010459,-0.05445026178010459,RESEARCH_ONLY_NON_PIT,home_win,1.66–1.99
0.5424476295479603,1.75,1.8434959349593496,-0.05071664829106942,-0.05071664829106942,-0.05071664829106942,RESEARCH_ONLY_NON_PIT,home_win,1.66–1.99
0.48611111111111116,1.95,2.057142857142857,-0.05208333333333326,-0.05208333333333326,-0.05208333333333326,RESEARCH_ONLY_NON_PIT,home_win,1.66–1.99
0.3624657812024739,2.62,2.758881118881119,-0.05033965324951839,-0.05033965324951839,-0.05033965324951839,RESEARCH_ONLY_NON_PIT,home_win,2.50–2.99
0.1639365659466162,5.75,6.099920382165605,-0.05736474580695683,-0.05736474580695683,-0.05736474580695683,RESEARCH_ONLY_NON_PIT,home_win,>4.00
0.1814595660749507,5.25,5.510869565217391,-0.047337278106508784,-0.047337278106508784,-0.047337278106508784,RESEARCH_ONLY_NON_PIT,home_win,>4.00
0.315015479876161,3.0,3.1744471744471743,-0.054953560371516885,-0.054953560371516885,-0.054953560371516885,RESEARCH_ONLY_NON_PIT,home_win,3.00–4.00
