target,fold,model_probability,market_probability,divergence,abs_divergence,outcome,odds,market_bucket,scientific_status
home_win,0,0.5218372676492824,0.4866067290759107,0.03523053857337172,0.03523053857337172,1,1.91,1.66–1.99,PREDICTIVE_DIVERGENCE_NON_PIT
home_win,0,0.5176881001251337,0.46539379474940334,0.05229430537573032,0.05229430537573032,1,2.0,2.00–2.49,PREDICTIVE_DIVERGENCE_NON_PIT
home_win,0,0.6055699580302865,0.6057427559984266,-0.00017279796814018145,0.00017279796814018145,1,1.55,1.50–1.65,PREDICTIVE_DIVERGENCE_NON_PIT
home_win,0,0.4704150957883591,0.415347137637028,0.05506795815133109,0.05506795815133109,1,2.25,2.00–2.49,PREDICTIVE_DIVERGENCE_NON_PIT
home_win,0,0.6288554875217209,0.5361930294906166,0.09266245803110429,0.09266245803110429,1,1.73,1.66–1.99,PREDICTIVE_DIVERGENCE_NON_PIT
home_win,0,0.4210345544732856,0.3908239872397638,0.03021056723352178,0.03021056723352178,0,2.38,2.00–2.49,PREDICTIVE_DIVERGENCE_NON_PIT
home_win,0,0.33800052393426055,0.34580762617578636,-0.0078071022415258096,0.0078071022415258096,0,2.75,2.50–2.99,PREDICTIVE_DIVERGENCE_NON_PIT
home_win,0,0.5389613613945186,0.5520461161585652,-0.013084754764046691,0.013084754764046691,1,1.73,1.66–1.99,PREDICTIVE_DIVERGENCE_NON_PIT
home_win,0,0.2827696967756475,0.24353727916957785,0.03923241760606966,0.03923241760606966,1,3.9,3.00–4.00,PREDICTIVE_DIVERGENCE_NON_PIT
home_win,0,0.2872407714082219,0.3311067603362892,-0.04386598892806731,0.04386598892806731,1,2.88,2.50–2.99,PREDICTIVE_DIVERGENCE_NON_PIT
home_win,0,0.32989709081040564,0.34090909090909083,-0.011012000098685193,0.011012000098685193,0,2.75,2.50–2.99,PREDICTIVE_DIVERGENCE_NON_PIT
home_win,0,0.3823879004124414,0.3800403225806452,0.0023475778317962326,0.0023475778317962326,0,2.5,2.50–2.99,PREDICTIVE_DIVERGENCE_NON_PIT
home_win,0,0.5352570720375883,0.5361930294906166,-0.0009359574530283243,0.0009359574530283243,0,1.73,1.66–1.99,PREDICTIVE_DIVERGENCE_NON_PIT
home_win,0,0.5110910574680478,0.4513970877607241,0.05969396970732371,0.05969396970732371,0,2.05,2.00–2.49,PREDICTIVE_DIVERGENCE_NON_PIT
home_win,0,0.6379683158540734,0.546413165042339,0.09155515081173438,0.09155515081173438,1,1.7,1.66–1.99,PREDICTIVE_DIVERGENCE_NON_PIT
home_win,0,0.5573400945671673,0.48857425815207417,0.0687658364150931,0.0687658364150931,1,1.91,1.66–1.99,PREDICTIVE_DIVERGENCE_NON_PIT
home_win,0,0.3735108054384436,0.28901154039136984,0.08449926504707378,0.08449926504707378,0,3.25,3.00–4.00,PREDICTIVE_DIVERGENCE_NON_PIT
home_win,0,0.37436468206644313,0.34793286942284074,0.026431812643602393,0.026431812643602393,0,2.7,2.50–2.99,PREDICTIVE_DIVERGENCE_NON_PIT
home_win,0,0.34485721337754854,0.33067806646819764,0.014179146909350904,0.014179146909350904,0,2.88,2.50–2.99,PREDICTIVE_DIVERGENCE_NON_PIT
home_win,0,0.31964106199201503,0.2549019607843137,0.06473910120770132,0.06473910120770132,1,3.75,3.00–4.00,PREDICTIVE_DIVERGENCE_NON_PIT
