probability,odds,fair_odds,raw_ev,realistic_ev,uncertainty_adjusted_ev,scientific_status,target,odds_bucket
0.5300261096605744,1.8,1.8866995073891626,-0.045953002610966076,-0.045953002610966076,-0.045953002610966076,RESEARCH_ONLY_NON_PIT,over_2_5,1.66–1.99
0.5440414507772021,1.76,1.838095238095238,-0.04248704663212427,-0.04248704663212427,-0.04248704663212427,RESEARCH_ONLY_NON_PIT,over_2_5,1.66–1.99
0.5567010309278351,1.72,1.7962962962962963,-0.042474226804123716,-0.042474226804123716,-0.042474226804123716,RESEARCH_ONLY_NON_PIT,over_2_5,1.66–1.99
0.5503875968992248,1.74,1.8169014084507042,-0.042325581395348866,-0.042325581395348866,-0.042325581395348866,RESEARCH_ONLY_NON_PIT,over_2_5,1.66–1.99
0.5260416666666667,1.82,1.9009900990099007,-0.0426041666666665,-0.0426041666666665,-0.0426041666666665,RESEARCH_ONLY_NON_PIT,over_2_5,1.66–1.99
0.5364583333333334,1.78,1.8640776699029125,-0.04510416666666661,-0.04510416666666661,-0.04510416666666661,RESEARCH_ONLY_NON_PIT,over_2_5,1.66–1.99
0.5739795918367347,1.67,1.7422222222222221,-0.04145408163265302,-0.04145408163265302,-0.04145408163265302,RESEARCH_ONLY_NON_PIT,over_2_5,1.66–1.99
0.5883838383838383,1.63,1.699570815450644,-0.040934343434343545,-0.040934343434343545,-0.040934343434343545,RESEARCH_ONLY_NON_PIT,over_2_5,1.50–1.65
0.5924050632911392,1.61,1.6880341880341883,-0.046227848101265845,-0.046227848101265845,-0.046227848101265845,RESEARCH_ONLY_NON_PIT,over_2_5,1.50–1.65
0.6736111111111112,1.41,1.4845360824742266,-0.0502083333333333,-0.0502083333333333,-0.0502083333333333,RESEARCH_ONLY_NON_PIT,over_2_5,<1.50
0.6523809523809524,1.46,1.532846715328467,-0.047523809523809524,-0.047523809523809524,-0.047523809523809524,RESEARCH_ONLY_NON_PIT,over_2_5,<1.50
0.5117493472584856,1.87,1.9540816326530612,-0.04302872062663177,-0.04302872062663177,-0.04302872062663177,RESEARCH_ONLY_NON_PIT,over_2_5,1.66–1.99
0.4869791666666667,1.97,2.0534759358288768,-0.04065104166666661,-0.04065104166666661,-0.04065104166666661,RESEARCH_ONLY_NON_PIT,over_2_5,1.66–1.99
0.639225181598063,1.49,1.5643939393939394,-0.047554479418886186,-0.047554479418886186,-0.047554479418886186,RESEARCH_ONLY_NON_PIT,over_2_5,<1.50
0.5765306122448979,1.66,1.7345132743362834,-0.04295918367346957,-0.04295918367346957,-0.04295918367346957,RESEARCH_ONLY_NON_PIT,over_2_5,1.66–1.99
0.5234374999999999,1.83,1.9104477611940303,-0.04210937500000017,-0.04210937500000017,-0.04210937500000017,RESEARCH_ONLY_NON_PIT,over_2_5,1.66–1.99
0.6025,1.59,1.6597510373443982,-0.04202499999999987,-0.04202499999999987,-0.04202499999999987,RESEARCH_ONLY_NON_PIT,over_2_5,1.50–1.65
0.8097560975609756,1.17,1.2349397590361446,-0.05258536585365867,-0.05258536585365867,-0.05258536585365867,RESEARCH_ONLY_NON_PIT,over_2_5,<1.50
0.5518134715025906,1.73,1.8122065727699532,-0.0453626943005182,-0.0453626943005182,-0.0453626943005182,RESEARCH_ONLY_NON_PIT,over_2_5,1.66–1.99
0.6030150753768844,1.58,1.6583333333333334,-0.04723618090452264,-0.04723618090452264,-0.04723618090452264,RESEARCH_ONLY_NON_PIT,over_2_5,1.50–1.65
0.5208333333333334,1.84,1.92,-0.041666666666666574,-0.041666666666666574,-0.041666666666666574,RESEARCH_ONLY_NON_PIT,over_2_5,1.66–1.99
0.6547619047619047,1.45,1.5272727272727276,-0.050595238095238304,-0.050595238095238304,-0.050595238095238304,RESEARCH_ONLY_NON_PIT,over_2_5,<1.50
0.6188118811881189,1.54,1.6159999999999997,-0.04702970297029685,-0.04702970297029685,-0.04702970297029685,RESEARCH_ONLY_NON_PIT,over_2_5,1.50–1.65
0.5506493506493506,1.73,1.8160377358490567,-0.04737662337662346,-0.04737662337662346,-0.04737662337662346,RESEARCH_ONLY_NON_PIT,over_2_5,1.66–1.99
0.8228043143297381,1.15,1.2153558052434457,-0.05377503852080125,-0.05377503852080125,-0.05377503852080125,RESEARCH_ONLY_NON_PIT,over_2_5,<1.50
0.5934343434343434,1.61,1.6851063829787234,-0.04457070707070704,-0.04457070707070704,-0.04457070707070704,RESEARCH_ONLY_NON_PIT,over_2_5,1.50–1.65
0.5666666666666667,1.69,1.7647058823529411,-0.04233333333333339,-0.04233333333333339,-0.04233333333333339,RESEARCH_ONLY_NON_PIT,over_2_5,1.66–1.99
0.5826972010178116,1.64,1.7161572052401748,-0.044376590330788945,-0.044376590330788945,-0.044376590330788945,RESEARCH_ONLY_NON_PIT,over_2_5,1.50–1.65
0.6991150442477876,1.36,1.4303797468354431,-0.04920353982300879,-0.04920353982300879,-0.04920353982300879,RESEARCH_ONLY_NON_PIT,over_2_5,<1.50
0.6015037593984962,1.59,1.6625,-0.043609022556390986,-0.043609022556390986,-0.043609022556390986,RESEARCH_ONLY_NON_PIT,over_2_5,1.50–1.65
0.47519582245430814,2.01,2.104395604395604,-0.04485639686684073,-0.04485639686684073,-0.04485639686684073,RESEARCH_ONLY_NON_PIT,over_2_5,2.00–2.49
0.5666666666666667,1.69,1.7647058823529411,-0.04233333333333339,-0.04233333333333339,-0.04233333333333339,RESEARCH_ONLY_NON_PIT,over_2_5,1.66–1.99
0.4830287206266319,1.98,2.07027027027027,-0.043603133159268836,-0.043603133159268836,-0.043603133159268836,RESEARCH_ONLY_NON_PIT,over_2_5,1.66–1.99
0.6400966183574879,1.49,1.5622641509433963,-0.04625603864734307,-0.04625603864734307,-0.04625603864734307,RESEARCH_ONLY_NON_PIT,over_2_5,<1.50
0.6898876404494382,1.38,1.4495114006514658,-0.04795505617977541,-0.04795505617977541,-0.04795505617977541,RESEARCH_ONLY_NON_PIT,over_2_5,<1.50
0.4921875,1.95,2.0317460317460316,-0.040234375000000044,-0.040234375000000044,-0.040234375000000044,RESEARCH_ONLY_NON_PIT,over_2_5,1.66–1.99
0.6796338672768879,1.4,1.4713804713804712,-0.04851258581235701,-0.04851258581235701,-0.04851258581235701,RESEARCH_ONLY_NON_PIT,over_2_5,<1.50
0.6466346153846154,1.47,1.5464684014869887,-0.049447115384615326,-0.049447115384615326,-0.049447115384615326,RESEARCH_ONLY_NON_PIT,over_2_5,<1.50
0.5478036175710594,1.75,1.8254716981132075,-0.041343669250645976,-0.041343669250645976,-0.041343669250645976,RESEARCH_ONLY_NON_PIT,over_2_5,1.66–1.99
0.7969283276450513,1.19,1.2548179871520342,-0.05165529010238901,-0.05165529010238901,-0.05165529010238901,RESEARCH_ONLY_NON_PIT,over_2_5,<1.50
0.5428571428571429,1.76,1.8421052631578945,-0.04457142857142843,-0.04457142857142843,-0.04457142857142843,RESEARCH_ONLY_NON_PIT,over_2_5,1.66–1.99
0.4597402597402597,2.08,2.1751412429378534,-0.04374025974025969,-0.04374025974025969,-0.04374025974025969,RESEARCH_ONLY_NON_PIT,over_2_5,2.00–2.49
0.6399026763990268,1.48,1.5627376425855513,-0.052944038929440385,-0.052944038929440385,-0.052944038929440385,RESEARCH_ONLY_NON_PIT,over_2_5,<1.50
0.6466346153846154,1.47,1.5464684014869887,-0.049447115384615326,-0.049447115384615326,-0.049447115384615326,RESEARCH_ONLY_NON_PIT,over_2_5,<1.50
0.5326370757180157,1.79,1.8774509803921569,-0.04657963446475194,-0.04657963446475194,-0.04657963446475194,RESEARCH_ONLY_NON_PIT,over_2_5,1.66–1.99
0.5692307692307692,1.68,1.7567567567567568,-0.04369230769230775,-0.04369230769230775,-0.04369230769230775,RESEARCH_ONLY_NON_PIT,over_2_5,1.66–1.99
0.5376623376623377,1.78,1.859903381642512,-0.04296103896103881,-0.04296103896103881,-0.04296103896103881,RESEARCH_ONLY_NON_PIT,over_2_5,1.66–1.99
0.6237623762376239,1.52,1.6031746031746028,-0.051881188118811705,-0.051881188118811705,-0.051881188118811705,RESEARCH_ONLY_NON_PIT,over_2_5,1.50–1.65
0.4559585492227979,2.1,2.1931818181818183,-0.04248704663212444,-0.04248704663212444,-0.04248704663212444,RESEARCH_ONLY_NON_PIT,over_2_5,2.00–2.49
0.4370179948586118,2.19,2.288235294117647,-0.04293059125964016,-0.04293059125964016,-0.04293059125964016,RESEARCH_ONLY_NON_PIT,over_2_5,2.00–2.49
0.7286012526096034,1.3,1.3724928366762177,-0.05281837160751554,-0.05281837160751554,-0.05281837160751554,RESEARCH_ONLY_NON_PIT,over_2_5,<1.50
0.4597402597402597,2.08,2.1751412429378534,-0.04374025974025969,-0.04374025974025969,-0.04374025974025969,RESEARCH_ONLY_NON_PIT,over_2_5,2.00–2.49
0.7951807228915662,1.19,1.2575757575757578,-0.053734939759036315,-0.053734939759036315,-0.053734939759036315,RESEARCH_ONLY_NON_PIT,over_2_5,<1.50
0.5939086294416244,1.6,1.6837606837606838,-0.04974619289340093,-0.04974619289340093,-0.04974619289340093,RESEARCH_ONLY_NON_PIT,over_2_5,1.50–1.65
0.5390625,1.77,1.855072463768116,-0.04585937499999998,-0.04585937499999998,-0.04585937499999998,RESEARCH_ONLY_NON_PIT,over_2_5,1.66–1.99
0.7080610021786492,1.34,1.4123076923076925,-0.051198257080610016,-0.051198257080610016,-0.051198257080610016,RESEARCH_ONLY_NON_PIT,over_2_5,<1.50
0.4559585492227979,2.1,2.1931818181818183,-0.04248704663212444,-0.04248704663212444,-0.04248704663212444,RESEARCH_ONLY_NON_PIT,over_2_5,2.00–2.49
0.5364583333333334,1.78,1.8640776699029125,-0.04510416666666661,-0.04510416666666661,-0.04510416666666661,RESEARCH_ONLY_NON_PIT,over_2_5,1.66–1.99
0.6280788177339901,1.51,1.5921568627450982,-0.051600985221674944,-0.051600985221674944,-0.051600985221674944,RESEARCH_ONLY_NON_PIT,over_2_5,1.50–1.65
0.5169712793733681,1.85,1.9343434343434347,-0.04360313315926906,-0.04360313315926906,-0.04360313315926906,RESEARCH_ONLY_NON_PIT,over_2_5,1.66–1.99
0.5644329896907216,1.69,1.771689497716895,-0.04610824742268044,-0.04610824742268044,-0.04610824742268044,RESEARCH_ONLY_NON_PIT,over_2_5,1.66–1.99
0.45052083333333337,2.11,2.2196531791907512,-0.04940104166666659,-0.04940104166666659,-0.04940104166666659,RESEARCH_ONLY_NON_PIT,over_2_5,2.00–2.49
0.6797235023041476,1.39,1.4711864406779658,-0.05518433179723492,-0.05518433179723492,-0.05518433179723492,RESEARCH_ONLY_NON_PIT,over_2_5,<1.50
0.6237623762376239,1.52,1.6031746031746028,-0.051881188118811705,-0.051881188118811705,-0.051881188118811705,RESEARCH_ONLY_NON_PIT,over_2_5,1.50–1.65
0.5913705583756345,1.61,1.6909871244635195,-0.04789340101522849,-0.04789340101522849,-0.04789340101522849,RESEARCH_ONLY_NON_PIT,over_2_5,1.50–1.65
0.5274151436031332,1.81,1.8960396039603957,-0.045378590078328784,-0.045378590078328784,-0.045378590078328784,RESEARCH_ONLY_NON_PIT,over_2_5,1.66–1.99
0.6870748299319728,1.38,1.4554455445544554,-0.05183673469387762,-0.05183673469387762,-0.05183673469387762,RESEARCH_ONLY_NON_PIT,over_2_5,<1.50
0.5,1.91,2.0,-0.04500000000000004,-0.04500000000000004,-0.04500000000000004,RESEARCH_ONLY_NON_PIT,over_2_5,1.66–1.99
0.6194029850746269,1.53,1.614457831325301,-0.05231343283582085,-0.05231343283582085,-0.05231343283582085,RESEARCH_ONLY_NON_PIT,over_2_5,1.50–1.65
0.5466321243523315,1.75,1.8293838862559244,-0.04339378238341979,-0.04339378238341979,-0.04339378238341979,RESEARCH_ONLY_NON_PIT,over_2_5,1.66–1.99
0.755859375,1.25,1.322997416020672,-0.05517578125,-0.05517578125,-0.05517578125,RESEARCH_ONLY_NON_PIT,over_2_5,<1.50
0.5826972010178116,1.64,1.7161572052401748,-0.044376590330788945,-0.044376590330788945,-0.044376590330788945,RESEARCH_ONLY_NON_PIT,over_2_5,1.50–1.65
0.6109725685785536,1.56,1.6367346938775509,-0.04688279301745629,-0.04688279301745629,-0.04688279301745629,RESEARCH_ONLY_NON_PIT,over_2_5,1.50–1.65
0.5338541666666666,1.79,1.8731707317073172,-0.044401041666666696,-0.044401041666666696,-0.044401041666666696,RESEARCH_ONLY_NON_PIT,over_2_5,1.66–1.99
0.5350649350649351,1.79,1.8689320388349513,-0.04223376623376607,-0.04223376623376607,-0.04223376623376607,RESEARCH_ONLY_NON_PIT,over_2_5,1.66–1.99
0.545219638242894,1.76,1.8341232227488153,-0.04041343669250658,-0.04041343669250658,-0.04041343669250658,RESEARCH_ONLY_NON_PIT,over_2_5,1.66–1.99
0.5555555555555556,1.72,1.7999999999999998,-0.0444444444444444,-0.0444444444444444,-0.0444444444444444,RESEARCH_ONLY_NON_PIT,over_2_5,1.66–1.99
0.548051948051948,1.74,1.8246445497630333,-0.04638961038961048,-0.04638961038961048,-0.04638961038961048,RESEARCH_ONLY_NON_PIT,over_2_5,1.66–1.99
0.7236286919831223,1.31,1.381924198250729,-0.052046413502109756,-0.052046413502109756,-0.052046413502109756,RESEARCH_ONLY_NON_PIT,over_2_5,<1.50
0.4675324675324676,2.05,2.138888888888889,-0.04155844155844157,-0.04155844155844157,-0.04155844155844157,RESEARCH_ONLY_NON_PIT,over_2_5,2.00–2.49
0.65311004784689,1.45,1.531135531135531,-0.05299043062200959,-0.05299043062200959,-0.05299043062200959,RESEARCH_ONLY_NON_PIT,over_2_5,<1.50
0.61,1.56,1.639344262295082,-0.0484,-0.0484,-0.0484,RESEARCH_ONLY_NON_PIT,over_2_5,1.50–1.65
0.6188118811881189,1.54,1.6159999999999997,-0.04702970297029685,-0.04702970297029685,-0.04702970297029685,RESEARCH_ONLY_NON_PIT,over_2_5,1.50–1.65
0.6457831325301205,1.47,1.548507462686567,-0.050698795180722844,-0.050698795180722844,-0.050698795180722844,RESEARCH_ONLY_NON_PIT,over_2_5,<1.50
0.43556701030927836,2.19,2.2958579881656807,-0.04610824742268038,-0.04610824742268038,-0.04610824742268038,RESEARCH_ONLY_NON_PIT,over_2_5,2.00–2.49
0.548051948051948,1.74,1.8246445497630333,-0.04638961038961048,-0.04638961038961048,-0.04638961038961048,RESEARCH_ONLY_NON_PIT,over_2_5,1.66–1.99
0.5555555555555556,1.72,1.7999999999999998,-0.0444444444444444,-0.0444444444444444,-0.0444444444444444,RESEARCH_ONLY_NON_PIT,over_2_5,1.66–1.99
0.46736292428198434,2.04,2.1396648044692737,-0.04657963446475194,-0.04657963446475194,-0.04657963446475194,RESEARCH_ONLY_NON_PIT,over_2_5,2.00–2.49
