event_id,selection,entry_odds,reference_odds,closing_odds,result,profit_units,clv_proxy
7e5bf4ad457427dea33e,away,4.75,4.64,4.5,draw,-1.0,0.05555555555555558
3f310fc8108bf3122f05,draw,3.25,3.08,3.2,away,-1.0,0.015625
b48c288b7151b3a6bb58,draw,3.5,3.28,3.25,away,-1.0,0.07692307692307687
07f4033d5408a7163365,draw,3.25,3.18,3.3,away,-1.0,-0.015151515151515138
c004ea8ff8fc2ecaa1a4,draw,3.4,3.3,3.5,home,-1.0,-0.02857142857142858
d7ca4b1a2c98307c6846,draw,3.2,2.98,3.25,home,-1.0,-0.01538461538461533
a8544cc577b69e865f81,draw,3.3,3.18,3.25,home,-1.0,0.01538461538461533
a8544cc577b69e865f81,away,3.4,3.29,3.1,home,-1.0,0.09677419354838701
cc60212de90ee22ee23d,draw,3.5,3.27,3.5,home,-1.0,0.0
a2ccdf03c11e784920e9,draw,3.5,3.42,3.6,home,-1.0,-0.02777777777777779
c1a59ca9bf39f26736ae,draw,3.4,3.32,3.5,away,-1.0,-0.02857142857142858
5394172e9dde09f7a6b7,draw,3.3,3.17,3.3,draw,2.3,0.0
8a8aae5ba672915926ee,draw,3.5,3.37,3.6,away,-1.0,-0.02777777777777779
952180f397b1c55fddb8,draw,4.1,4.01,4.2,away,-1.0,-0.023809523809523947
a2b4ab60dcc8fec89a06,draw,3.4,3.25,3.4,draw,2.4,0.0
71db6218f088fb811a2b,away,4.0,3.89,4.75,home,-1.0,-0.1578947368421053
106493a5340f8883d2f7,away,3.9,3.82,3.7,away,2.9,0.054054054054053946
2bb7cd317d7af746805b,draw,3.75,3.63,4.1,home,-1.0,-0.08536585365853655
b396882192d312585e37,home,3.0,2.93,3.5,away,-1.0,-0.1428571428571429
f5c8345f58d5414903a0,home,3.9,3.81,3.9,home,2.9,0.0
72a5866d2a633fc47fdf,draw,5.0,4.83,5.0,home,-1.0,0.0
ef6ee184a82cd64a1f70,away,4.75,4.65,5.25,draw,-1.0,-0.09523809523809523
dab11024e81acbf432db,away,4.2,4.06,4.1,draw,-1.0,0.024390243902439046
67ff2779cd3bd048c60b,draw,3.6,3.47,3.5,home,-1.0,0.028571428571428692
a759d89b3a2e3d74185e,away,2.9,2.78,3.2,away,1.9,-0.09375000000000011
76b8c110bc9a35207ea3,away,4.75,4.64,3.75,home,-1.0,0.2666666666666666
f1cbc30623c1cbad0b87,draw,3.9,3.78,3.8,away,-1.0,0.026315789473684292
8490974118d63a82b864,draw,3.1,2.99,2.9,draw,2.1,0.06896551724137945
82d6a36a18d3883d513a,draw,3.5,3.35,3.5,away,-1.0,0.0
98b4eb905a83ac07b8d2,draw,4.1,3.98,4.2,away,-1.0,-0.023809523809523947
97402aa78bbecaf736a4,home,3.6,3.51,3.75,away,-1.0,-0.039999999999999925
abfb0bcddfa26aa3b41e,draw,3.25,3.17,3.25,draw,2.25,0.0
6cab1a0b06187ae70275,away,7.0,6.58,7.5,home,-1.0,-0.06666666666666665
4720bb8212ecc92fd7e6,draw,3.75,3.62,4.0,home,-1.0,-0.0625
0e039e95dd8058f6f167,draw,3.3,3.17,3.1,away,-1.0,0.06451612903225801
d87bc982577e155415ae,home,3.25,3.12,3.7,home,2.25,-0.12162162162162171
465057f4f86d339853bd,draw,3.8,3.65,3.8,away,-1.0,0.0
d5b64414081ca1e5b281,away,7.0,6.81,6.25,draw,-1.0,0.1200000000000001
402e2caea0942a6a1a8e,away,2.9,2.82,2.9,draw,-1.0,0.0
5590eb2f830921ede883,away,5.5,4.95,5.5,home,-1.0,0.0
62e5dd689f17139a5e99,home,2.8,2.71,3.0,draw,-1.0,-0.06666666666666676
dd24e962006ce1a611ed,away,9.5,8.61,13.0,draw,-1.0,-0.2692307692307693
02debafb874927f0c5ff,away,2.75,2.67,2.45,away,1.75,0.12244897959183665
d1353d20d6e9f0bb8778,away,6.0,5.47,5.75,away,5.0,0.04347826086956519
971a117d65c17e3e21eb,away,5.0,4.55,5.0,home,-1.0,0.0
7dc057a0a3b16f2e601a,draw,3.5,3.4,3.5,away,-1.0,0.0
5f5575b49653f4aee537,away,3.0,2.94,2.45,draw,-1.0,0.22448979591836715
e8456e69f5266ab43022,draw,3.3,3.15,3.3,away,-1.0,0.0
b0d94cbb13ee342b70cd,home,2.88,2.82,2.8,away,-1.0,0.028571428571428692
b0d94cbb13ee342b70cd,away,2.55,2.5,2.6,away,1.5499999999999998,-0.019230769230769384
e3df2dc07b108cb73f39,draw,5.0,4.43,5.0,draw,4.0,0.0
4236eba660d19f892ea7,home,2.3,2.24,2.15,draw,-1.0,0.06976744186046502
4236eba660d19f892ea7,away,2.9,2.79,3.2,draw,-1.0,-0.09375000000000011
b55c5bf8f7e1e060be40,home,2.63,2.53,2.6,away,-1.0,0.011538461538461497
b55c5bf8f7e1e060be40,away,2.7,2.63,2.7,away,1.7000000000000002,0.0
dac88bc15f59d4533f29,home,2.55,2.45,2.63,away,-1.0,-0.03041825095057038
dac88bc15f59d4533f29,away,2.88,2.79,2.88,away,1.88,0.0
dbbf60e5cc12b0cc0d62,draw,4.0,3.87,4.1,away,-1.0,-0.024390243902438935
c33b59c966dddeb901d9,home,3.5,3.42,4.1,away,-1.0,-0.14634146341463405
67635ba3aed92b52ae65,draw,3.75,3.53,3.6,home,-1.0,0.04166666666666674
87e71fd0deb0f4acf42c,home,3.2,3.09,2.55,home,2.2,0.25490196078431393
f2c7260b87626b47e155,away,6.25,5.82,6.0,home,-1.0,0.04166666666666674
2bbe18b41696108d3cb2,away,4.75,4.5,4.33,home,-1.0,0.0969976905311778
e8e3fabf9d7d6977689d,draw,3.3,3.12,3.2,home,-1.0,0.031249999999999778
3ee1c6ffaeda525dbba7,away,4.0,3.82,3.7,away,3.0,0.08108108108108092
220e6ee5a1d3051f24cb,draw,3.6,3.49,3.3,away,-1.0,0.09090909090909105
bbf5d4bfcd1430680b0f,away,5.5,5.05,7.0,away,4.5,-0.2142857142857143
13b2dd1105a002667800,away,4.0,3.9,4.1,home,-1.0,-0.024390243902438935
5365e5f164352e35ed61,away,3.2,3.13,3.2,home,-1.0,0.0
442d5df33796daa46ee8,draw,3.1,3.01,3.0,draw,2.1,0.03333333333333344
65fdccf1521a743ef7a5,draw,3.75,3.6,3.75,away,-1.0,0.0
f65d3fdc31a21f57c2c6,away,5.0,4.88,5.75,home,-1.0,-0.13043478260869568
22c266d21ae940eed57c,away,3.9,3.61,4.2,home,-1.0,-0.07142857142857151
f651a5300e965fb470b8,draw,3.25,3.14,3.3,draw,2.25,-0.015151515151515138
bd45496944e8f4658a4f,away,4.5,4.32,4.75,away,3.5,-0.052631578947368474
a3866363d640112797b1,home,3.0,2.83,2.7,away,-1.0,0.11111111111111094
f04f59c9148f48a1fcd3,away,5.0,4.51,4.75,draw,-1.0,0.05263157894736836
b504dcbdb3e5e69d199d,away,4.5,4.29,4.75,home,-1.0,-0.052631578947368474
00c45bb202f4a4c7f665,draw,3.7,3.53,3.7,home,-1.0,0.0
e169496df66d0f9cacfd,away,3.0,2.92,2.8,away,2.0,0.0714285714285714
8d9ac1ff01764450b9f5,draw,3.6,3.47,3.5,away,-1.0,0.028571428571428692
8166c25350ab58d48501,draw,3.6,3.41,3.6,home,-1.0,0.0
1bede352a237d3550a8b,away,2.9,2.83,2.75,home,-1.0,0.05454545454545445
9693c643af1b52312265,away,3.0,2.89,2.75,draw,-1.0,0.09090909090909083
0dd5e22a12d95343aac7,away,4.5,4.41,4.75,draw,-1.0,-0.052631578947368474
ee803a05f1da60a3aee8,home,3.1,2.95,3.0,home,2.1,0.03333333333333344
2c9310426d4b483a6024,home,3.0,2.93,3.0,away,-1.0,0.0
2395acf814c40e41410b,draw,3.6,3.52,3.6,away,-1.0,0.0
42a706935a17a0b93e4c,draw,3.9,3.82,4.1,home,-1.0,-0.04878048780487798
2ecaaa6141a71cb4c169,away,4.0,3.85,3.9,draw,-1.0,0.025641025641025772
148b5b4249a21ed9ebd2,away,3.1,2.99,2.8,draw,-1.0,0.1071428571428572
35d4ec7b9ceee658d52e,away,4.0,3.76,3.9,home,-1.0,0.025641025641025772
7e7761a860a9b45fd5d1,draw,3.4,3.33,3.25,home,-1.0,0.04615384615384621
aecb1e2c0adba8e9d8be,draw,3.4,3.32,3.5,home,-1.0,-0.02857142857142858
2172fbb46f787cd7f498,away,4.75,4.53,4.5,home,-1.0,0.05555555555555558
2aaea143ef5a6fb5c0cb,away,5.75,5.17,6.25,draw,-1.0,-0.07999999999999996
dd4210bc04f6c75c6e05,away,7.0,6.37,7.0,home,-1.0,0.0
a2a0a65bf267ad1a3007,away,2.9,2.83,2.88,home,-1.0,0.00694444444444442
ea09889c9e07a168f65c,away,2.75,2.65,2.55,home,-1.0,0.07843137254901977
a33b1d5e3604b309b8b4,away,2.7,2.62,3.1,away,1.7000000000000002,-0.12903225806451613
67e30ba1b95fd0c7c461,home,2.7,2.58,2.8,draw,-1.0,-0.03571428571428559
67e30ba1b95fd0c7c461,away,2.75,2.63,2.7,draw,-1.0,0.01851851851851838
a596c5828500ea03fe11,away,3.4,3.29,3.8,home,-1.0,-0.10526315789473684
79813e8f4aacb1168fa4,away,3.8,3.59,3.75,away,2.8,0.013333333333333197
af8ca33756bdfe7c3eda,away,3.6,3.4,3.5,away,2.6,0.028571428571428692
17c701391c32396559bc,home,3.5,3.28,3.9,away,-1.0,-0.10256410256410253
670e34899c70d7d0e929,away,3.3,3.15,3.0,away,2.3,0.09999999999999987
f0bd561d9aa17360daa4,away,2.25,2.2,2.45,away,1.25,-0.08163265306122458
cdd72f4d8b5a982baa6b,away,5.0,4.7,5.0,home,-1.0,0.0
b575be0ad16d2ac11ea8,home,3.1,2.99,3.25,home,2.1,-0.0461538461538461
bfdc7094e14eba006141,away,4.5,4.32,3.9,draw,-1.0,0.15384615384615397
664448e1b6a22e2ee85c,away,5.0,4.83,4.75,home,-1.0,0.05263157894736836
238db8c61aad904e3048,away,4.33,4.2,4.2,home,-1.0,0.030952380952380842
7fd2ea6faad3c0eb8e9c,away,3.1,3.0,3.3,home,-1.0,-0.06060606060606055
c1b8910358a7c75fd67c,draw,3.6,3.47,3.6,away,-1.0,0.0
a2ff9849bc288c05b927,away,5.0,4.7,3.9,home,-1.0,0.28205128205128216
e7493e4473d9a9be0b34,home,4.5,4.3,4.33,home,3.5,0.03926096997690531
b14d643630dc79e59dd9,draw,3.5,3.37,3.5,home,-1.0,0.0
6ddcadeacd2049fb5a4b,away,4.33,4.13,5.25,home,-1.0,-0.1752380952380952
bbbf914891f09f7da9c2,home,2.7,2.63,2.75,away,-1.0,-0.018181818181818077
9e323810b11de2945b2a,away,4.2,3.95,3.7,home,-1.0,0.1351351351351351
d8196bd80cf3d832fb72,draw,3.5,3.36,3.6,away,-1.0,-0.02777777777777779
e2465165a7ef8eab6fca,draw,3.5,3.31,3.5,draw,2.5,0.0
3eeb54714a10699dece3,draw,3.5,3.42,3.5,home,-1.0,0.0
80f911f53a7cc013e0ba,draw,3.75,3.6,3.75,home,-1.0,0.0
3b8025ae9b635b356ef2,home,1.5,1.47,1.53,draw,-1.0,-0.019607843137254943
3b8025ae9b635b356ef2,away,6.5,6.21,6.0,draw,-1.0,0.08333333333333326
82ed05c7c8e8233cbb90,away,7.0,6.45,8.0,home,-1.0,-0.125
08a604c3160f755752ff,away,4.5,4.12,4.0,home,-1.0,0.125
3a1c39c25976b4bdbae3,away,3.4,3.29,3.3,home,-1.0,0.030303030303030276
6e17431f24dfa386ff5a,away,2.88,2.81,2.75,draw,-1.0,0.04727272727272713
e2e61def081056faf187,draw,3.75,3.66,3.75,away,-1.0,0.0
7a54ca7836f872f21a80,away,2.5,2.43,2.4,away,1.5,0.04166666666666674
b30f217aeb504d39cfa9,away,6.0,5.47,6.0,draw,-1.0,0.0
e95140ebf16df57645df,draw,3.7,3.61,3.6,home,-1.0,0.0277777777777779
e1875eac1fe1c77a95ee,draw,3.25,3.16,3.3,home,-1.0,-0.015151515151515138
571184ccd599c0327092,home,4.2,4.1,4.0,draw,-1.0,0.050000000000000044
5d6d38099d9f1e074c4e,draw,3.7,3.53,3.7,home,-1.0,0.0
fee639f27ce35b11f5e1,away,4.0,3.91,3.3,away,3.0,0.21212121212121215
227b211558fda1b75d02,draw,3.7,3.54,3.8,away,-1.0,-0.02631578947368407
7ab74b58205cfb87fb26,draw,3.5,3.43,3.5,home,-1.0,0.0
17bb0e3a0da76dac2c6f,away,4.5,4.22,4.75,draw,-1.0,-0.052631578947368474
c58977b59cd7ecebf5ef,away,3.75,3.58,3.75,away,2.75,0.0
7261d61529c8e350707e,draw,3.9,3.8,3.9,draw,2.9,0.0
3ca8ec5706497507d482,away,2.38,2.33,2.2,away,1.38,0.08181818181818179
d73049f0e1b64a4a2862,away,3.5,3.42,3.3,home,-1.0,0.06060606060606055
fb1ef9c64ebb8fc9cd56,draw,4.0,3.75,3.7,home,-1.0,0.08108108108108092
3adc30cdd2db8ef074c6,draw,3.5,3.42,3.5,draw,2.5,0.0
7fc4c892e85f8e7ff15e,away,5.0,4.83,4.5,draw,-1.0,0.11111111111111116
41aacc18ecf2ef8eb930,away,4.5,4.19,4.75,draw,-1.0,-0.052631578947368474
1b20da11245a69a7b6cb,home,1.48,1.45,1.45,home,0.48,0.020689655172413834
a94d1e335dcaad4a06b8,away,4.75,4.5,5.0,draw,-1.0,-0.050000000000000044
87e5fd66bf23d47e0991,draw,3.4,3.27,3.25,away,-1.0,0.04615384615384621
7c1494d0b9e5827e1457,home,3.0,2.89,2.6,home,2.0,0.15384615384615374
fb8d8123ff067d9ca0d2,draw,3.2,3.1,3.4,home,-1.0,-0.05882352941176461
24a5f519e293651718e2,away,4.1,3.86,3.9,draw,-1.0,0.05128205128205132
d5f1f3a357d391243bb3,away,4.33,4.23,4.75,away,3.33,-0.08842105263157896
bfeb6cd23b1c1b103627,away,3.25,3.1,3.25,draw,-1.0,0.0
49ca831a1ea26c8f17e9,home,3.1,2.98,3.4,away,-1.0,-0.08823529411764697
4f844c95dcb14366a0f0,home,2.5,2.38,2.3,home,1.5,0.0869565217391306
89ce4019093b84712382,away,3.6,3.46,3.5,home,-1.0,0.028571428571428692
48b9a163e00b4e08ad8d,draw,3.5,3.41,3.5,away,-1.0,0.0
eaa49fa9dfa2947fdb01,draw,4.75,4.43,4.5,home,-1.0,0.05555555555555558
24437ae9e3df96ce088d,draw,3.6,3.39,3.7,draw,2.6,-0.027027027027027084
1b35bc0d7745df94c6a9,home,3.5,3.4,3.4,draw,-1.0,0.02941176470588247
1b35bc0d7745df94c6a9,draw,3.6,3.46,3.4,draw,2.6,0.05882352941176472
499bada6fa8931863ef1,away,4.33,4.04,4.5,draw,-1.0,-0.0377777777777778
867b4b33e5b8c9427d38,away,5.25,5.11,5.0,away,4.25,0.050000000000000044
327ced85f21ebced9eb4,draw,3.6,3.52,3.75,away,-1.0,-0.039999999999999925
3a410b18e36387fee8f2,away,5.25,5.02,5.0,away,4.25,0.050000000000000044
44a83630b8d03e527809,draw,3.5,3.33,3.5,home,-1.0,0.0
f2e68f86e105a537f2c3,away,4.1,3.76,3.75,away,3.0999999999999996,0.09333333333333327
a1720fc3d859352b1f65,away,5.75,5.17,6.0,home,-1.0,-0.04166666666666663
2fbf559c9e332d31d53d,away,2.2,2.15,2.2,away,1.2000000000000002,0.0
20c71b853a3086f471e3,away,6.5,5.73,6.0,home,-1.0,0.08333333333333326
7baabc61968c06c89757,draw,3.7,3.53,3.75,draw,2.7,-0.013333333333333308
e022b9234e792b9d69d4,draw,3.5,3.38,3.5,away,-1.0,0.0
89d256c82118df221456,draw,3.6,3.51,3.6,away,-1.0,0.0
4af4835323204c71ec3f,draw,4.5,4.19,4.2,away,-1.0,0.0714285714285714
b81495943d8f873b1af0,draw,3.4,3.28,3.5,draw,2.4,-0.02857142857142858
a6d4050363a45279fddb,away,5.75,5.38,6.25,away,4.75,-0.07999999999999996
e4bef25509547a5ebc36,away,4.33,3.87,4.0,draw,-1.0,0.08250000000000002
e0eb82ab9cbe5434b4c2,draw,3.6,3.44,3.6,home,-1.0,0.0
c7790bc8149a490de5a0,draw,3.4,3.23,3.5,home,-1.0,-0.02857142857142858
bc16cd29951814ab389d,away,5.0,4.67,4.75,home,-1.0,0.05263157894736836
026e9f3d27b75b83eb53,away,5.0,4.82,5.25,draw,-1.0,-0.04761904761904767
2786b665975c5f4cc5c0,draw,3.6,3.47,3.6,draw,2.6,0.0
9e2950149e19990c84cf,draw,3.1,3.0,3.1,away,-1.0,0.0
443d1b44bbbc29388583,draw,4.0,3.83,4.0,draw,3.0,0.0
3bb25018408ee86ffcc8,home,4.5,4.41,4.33,away,-1.0,0.03926096997690531
f659a2856ce42679110d,draw,3.9,3.8,3.75,draw,2.9,0.040000000000000036
c01911b4ec8650ad6222,draw,3.25,3.11,3.3,home,-1.0,-0.015151515151515138
bdc79f1cfbe986c315d2,away,7.0,6.8,8.0,draw,-1.0,-0.125
3e77b8bdcfb2ae887a08,home,4.0,3.76,4.5,draw,-1.0,-0.11111111111111116
cb13616da401dcaf136d,draw,3.8,3.7,3.8,away,-1.0,0.0
432cf102f6ae774124d2,away,4.33,4.09,4.33,away,3.33,0.0
b45e64ef94653827e2eb,away,4.75,4.46,3.75,draw,-1.0,0.2666666666666666
3a26dfe619cf3fa216af,draw,3.3,3.22,3.3,draw,2.3,0.0
a066aa831a252e4cbcce,away,7.5,7.24,9.5,draw,-1.0,-0.21052631578947367
528ebdb83081ebc26973,away,3.75,3.6,4.1,draw,-1.0,-0.08536585365853655
aec8b5f15b56b7a5b7a8,away,4.75,4.65,4.75,home,-1.0,0.0
4f593805b2a7a4cd142a,away,3.6,3.39,4.0,home,-1.0,-0.09999999999999998
f48e795adfc789c506e3,draw,3.5,3.34,3.4,home,-1.0,0.02941176470588247
4677857fdc3b29de5b21,home,3.0,2.93,2.8,away,-1.0,0.0714285714285714
87c9caae41bd22b3725d,away,2.88,2.77,2.7,away,1.88,0.06666666666666665
e0fa9eb5acefa046dcac,away,5.25,4.68,4.1,home,-1.0,0.2804878048780488
5ee02987238f7edfab92,draw,3.5,3.29,3.3,home,-1.0,0.06060606060606055
eff7fe647247324fd98f,home,4.75,4.52,3.8,away,-1.0,0.25
17ff22daa1d640178fea,away,4.75,4.65,4.75,away,3.75,0.0
c3524edb2deb0cfcc83c,away,4.2,4.04,4.0,draw,-1.0,0.050000000000000044
28c5d6cbbc29169ddcc0,draw,3.4,3.25,3.4,draw,2.4,0.0
764b4cd0a6dc68301e81,draw,3.3,3.21,3.25,draw,2.3,0.01538461538461533
d2e1d90e259e453526a5,draw,3.5,3.36,3.5,home,-1.0,0.0
76e0438dc5dd6c6bad10,home,2.88,2.82,3.1,away,-1.0,-0.07096774193548394
29d25f95fec2d96fc585,draw,4.0,3.75,4.0,away,-1.0,0.0
56419065b89c707a641d,home,5.25,4.62,5.25,home,4.25,0.0
0b2ce50575e2ce2db7e7,away,3.1,2.97,3.2,home,-1.0,-0.03125
56d9121f353c92614127,away,4.75,4.56,4.33,draw,-1.0,0.0969976905311778
e90a3dbb5cfed95ea1bf,draw,3.6,3.48,3.5,home,-1.0,0.028571428571428692
ab7b8efaa7227aed8a00,draw,4.0,3.9,3.75,draw,3.0,0.06666666666666665
c30bd39d13ef65b10e16,draw,3.4,3.3,3.3,home,-1.0,0.030303030303030276
e7b80246145f44442b61,away,5.75,5.27,6.5,home,-1.0,-0.11538461538461542
6a27f35c00d5eed2ee05,away,4.1,3.97,4.5,away,3.0999999999999996,-0.08888888888888902
6912849fe3755bcd1771,draw,3.3,3.22,3.25,home,-1.0,0.01538461538461533
d272ad2f567169850277,away,2.63,2.57,2.9,home,-1.0,-0.09310344827586203
5295734838a8e940e135,away,4.75,4.59,4.33,home,-1.0,0.0969976905311778
830091a1468f540a850b,draw,3.4,3.26,3.1,home,-1.0,0.09677419354838701
27a4d53d708aaa21513a,draw,3.5,3.36,3.4,home,-1.0,0.02941176470588247
e97d6c9e3f0c4391f5e7,draw,3.4,3.27,3.25,draw,2.4,0.04615384615384621
2a8e71ed17864785cecc,away,6.0,5.63,5.5,draw,-1.0,0.09090909090909083
8883e89405295c5ff18a,draw,3.4,3.2,3.2,draw,2.4,0.0625
cb6804cb21efb9eadf43,draw,3.6,3.47,3.2,home,-1.0,0.125
534bd5f1e90da4df4391,away,2.9,2.81,2.8,home,-1.0,0.03571428571428581
7246c9b32ddce3c66223,draw,3.4,3.2,3.1,draw,2.4,0.09677419354838701
16e58902c10d12587c81,draw,3.6,3.42,3.5,home,-1.0,0.028571428571428692
d9f30e087fddd9a53365,away,4.75,4.5,4.75,home,-1.0,0.0
7d623e120394f11d7732,draw,3.6,3.46,3.6,away,-1.0,0.0
55da9edc3b3dd7d1748e,draw,3.4,3.28,3.5,home,-1.0,-0.02857142857142858
6bafbff40a3cc5d3bba0,draw,3.4,3.33,3.3,home,-1.0,0.030303030303030276
29b2bb20f7c9cfa02a4a,draw,3.5,3.33,3.25,away,-1.0,0.07692307692307687
f8b905a78f3076e351fa,away,4.5,4.39,4.33,home,-1.0,0.03926096997690531
8ce3916abae009a1013f,away,4.33,4.15,4.5,home,-1.0,-0.0377777777777778
cc27ca6cac231758362d,away,4.1,4.01,4.5,away,3.0999999999999996,-0.08888888888888902
2aa87ffd0aa3c9f617d1,away,5.75,5.56,6.5,home,-1.0,-0.11538461538461542
68f5fa82a9a576f9581a,away,2.2,2.13,2.3,away,1.2000000000000002,-0.04347826086956508
e3ef797098a991e96d06,home,3.1,3.03,3.2,away,-1.0,-0.03125
46b97cdc3042886a872b,away,2.2,2.14,2.05,away,1.2000000000000002,0.07317073170731736
aaecc72eb67e0be20c8e,away,4.33,4.09,4.1,away,3.33,0.056097560975609806
9431f7ed5eff7c51eb1a,away,3.5,3.35,3.3,home,-1.0,0.06060606060606055
fcb7d771e01e2579b5b9,away,5.5,5.08,5.25,home,-1.0,0.04761904761904767
09081a968bd3d9d0b177,draw,4.75,4.62,4.33,home,-1.0,0.0969976905311778
09081a968bd3d9d0b177,away,7.5,7.3,6.25,home,-1.0,0.19999999999999996
080e73c874e42e760c9f,draw,3.6,3.52,3.5,away,-1.0,0.028571428571428692
9cc76479caf334453036,away,3.7,3.55,3.5,home,-1.0,0.05714285714285716
ed9fdde1d2ca1e538554,home,2.75,2.66,2.7,draw,-1.0,0.01851851851851838
b61fa3099c75f7125253,home,3.0,2.92,3.2,away,-1.0,-0.0625
3c28504b8a84deaf31fb,home,3.1,3.03,2.88,home,2.1,0.07638888888888906
c52db2efb60489a879f4,draw,3.5,3.41,3.5,away,-1.0,0.0
3c9c933cc4a49a31ded4,away,4.75,4.28,4.75,home,-1.0,0.0
e6904465a510967c352c,draw,3.3,3.18,3.25,away,-1.0,0.01538461538461533
c85b72d798b685a4d82c,draw,3.6,3.48,3.75,draw,2.6,-0.039999999999999925
dd24d530ea3c9959c6c9,draw,3.9,3.77,4.0,home,-1.0,-0.025000000000000022
b281a7df5d78678f4960,draw,3.2,3.12,3.2,draw,2.2,0.0
43da13ed0f5a08aadafe,away,3.4,3.33,3.2,home,-1.0,0.0625
ef8e79c44d2b5c5ae5df,away,8.0,7.21,6.5,home,-1.0,0.23076923076923084
700ca25878ac4cf51c31,away,5.25,5.06,4.75,home,-1.0,0.10526315789473695
3c7cadc85e4becc17c23,draw,3.4,3.23,3.4,home,-1.0,0.0
1bbaa6f11c2595862338,away,5.5,5.3,6.0,home,-1.0,-0.08333333333333337
7191ebd5d10a71c0d5bd,draw,3.4,3.33,3.4,home,-1.0,0.0
53c1bd0257e72311d07b,away,4.75,4.56,4.33,away,3.75,0.0969976905311778
d9a5c8c881f77c6a211f,draw,3.3,3.21,3.3,home,-1.0,0.0
5376a218e9609a3f8583,away,3.0,2.92,2.63,home,-1.0,0.14068441064638781
fd15111696c7ad6f085b,draw,3.9,3.79,3.8,draw,2.9,0.026315789473684292
77a30eaef6169ee1c71f,away,2.9,2.82,2.3,draw,-1.0,0.26086956521739135
b704bc44b941697900c2,away,3.8,3.71,3.3,home,-1.0,0.1515151515151516
ac303e1f903fa42fb93e,draw,3.1,3.01,3.0,draw,2.1,0.03333333333333344
d6a935b67f1f0af3fbc1,draw,3.6,3.52,3.25,draw,2.6,0.10769230769230775
c5a29d914accdb8958ae,draw,3.3,3.15,3.25,home,-1.0,0.01538461538461533
37a97059ac48ff864e5e,draw,3.9,3.71,3.8,away,-1.0,0.026315789473684292
af4b16de282cc21c1850,home,3.6,3.31,3.9,away,-1.0,-0.07692307692307687
01747cdbed646cb2e300,draw,3.6,3.49,3.5,home,-1.0,0.028571428571428692
faa87b0a72f2be66d947,draw,3.1,2.92,3.0,draw,2.1,0.03333333333333344
d784b822d6656f0d2925,away,3.0,2.9,2.8,home,-1.0,0.0714285714285714
530bb2d8989617acc90d,away,2.35,2.3,2.3,away,1.35,0.021739130434782705
592af74601ac5a5498f0,draw,3.4,3.31,3.3,home,-1.0,0.030303030303030276
eba72fef36597954c4ab,home,2.75,2.69,2.55,home,1.75,0.07843137254901977
bf70e672a0a3f9b25d83,draw,3.2,3.07,3.1,away,-1.0,0.032258064516129004
37047522ed4f65b86769,draw,3.3,3.11,3.2,away,-1.0,0.031249999999999778
89106af34d23b26aff60,draw,3.6,3.46,3.6,away,-1.0,0.0
7b58001f1947cd925797,away,4.0,3.82,3.6,away,3.0,0.11111111111111116
b8e949b4c0d2eff11c5b,away,7.5,6.71,8.5,home,-1.0,-0.11764705882352944
008def012a6006338ab6,draw,3.4,3.27,3.3,home,-1.0,0.030303030303030276
008def012a6006338ab6,away,3.7,3.62,3.6,home,-1.0,0.0277777777777779
62be482c21c1a6bca025,draw,3.3,3.12,3.3,home,-1.0,0.0
29bf4ffb80df340c8924,away,5.0,4.45,4.33,away,4.0,0.15473441108545027
866cd38ead78616a1e2e,away,5.75,5.19,5.75,home,-1.0,0.0
ee4aad33dfae01da5520,home,3.5,3.31,3.75,home,2.5,-0.06666666666666665
428774293882b032ee67,draw,3.4,3.3,3.3,draw,2.4,0.030303030303030276
f3678fc53f29642ef27f,draw,3.4,3.29,3.25,home,-1.0,0.04615384615384621
f21338a6d523eb8d90f6,away,4.75,4.44,4.33,draw,-1.0,0.0969976905311778
0d3616af284e53ec0706,home,3.75,3.6,3.6,home,2.75,0.04166666666666674
a6f78ea16296ec69b64a,away,4.75,4.47,5.0,draw,-1.0,-0.050000000000000044
63ace5bbb0accf50b471,home,2.45,2.38,2.38,home,1.4500000000000002,0.02941176470588247
cff3f57a19019c049395,draw,3.75,3.55,3.7,away,-1.0,0.013513513513513375
13a556d90ed803d134af,draw,3.3,3.11,3.25,away,-1.0,0.01538461538461533
84bf93947cb02f70c923,draw,3.3,3.12,3.4,draw,2.3,-0.02941176470588236
470285620211dd770640,home,2.8,2.72,2.75,home,1.7999999999999998,0.018181818181818077
470285620211dd770640,draw,3.25,3.12,3.0,home,-1.0,0.08333333333333326
069b6b6a283a7787cc6c,away,3.8,3.72,4.2,home,-1.0,-0.09523809523809534
776d3877a1e4e69e1d92,away,2.88,2.82,3.4,home,-1.0,-0.15294117647058825
88d88ec1f0a0e6227a76,draw,3.7,3.48,3.5,home,-1.0,0.05714285714285716
c17354b94bf6dbcb0d64,draw,3.1,2.98,2.9,home,-1.0,0.06896551724137945
4b47b00e6eba03d925c5,draw,3.4,3.33,3.3,away,-1.0,0.030303030303030276
27f536ce7c2ec3aed8c0,draw,3.3,3.23,3.2,away,-1.0,0.031249999999999778
1241386fdf8a95bfa113,away,3.75,3.62,3.9,draw,-1.0,-0.038461538461538436
527ae3773ba43e19bdbb,draw,3.0,2.94,2.8,draw,2.0,0.0714285714285714
527ae3773ba43e19bdbb,away,3.5,3.2,3.2,draw,-1.0,0.09375
