match_id,country,competition,division,season,round,kickoff_timestamp,home_team,away_team,home_goals,away_goals,referee,home_cards,away_cards,total_cards,home_corners,away_corners,total_corners,home_xg,away_xg,odds_1,odds_x,odds_2,over_2_5,under_2_5,btts_yes,btts_no,asian_handicap,bookmaker,odds_timestamp,feature_timestamp,decision_timestamp,source,source_url,provenance_file,pit_status,data_type,gender,canonical_match_id,home_form3,home_form5,home_form10,home_rest_days,away_form3,away_form5,away_form10,away_rest_days,rest_advantage,h2h_n3,h2h_home_win_rate3,h2h_draw_rate3,h2h_goals3,h2h_btts3,h2h_n5,h2h_home_win_rate5,h2h_draw_rate5,h2h_goals5,h2h_btts5,h2h_n10,h2h_home_win_rate10,h2h_draw_rate10,h2h_goals10,h2h_btts10,importance_state,importance_score,importance_evidence,motivation_state,must_win,already_qualified,already_eliminated,home_win,total_goals,btts,derby_status,rivalry_status,travel_status,player_data_status,injury_data_status,lineup_status,live_status,market_pit_status
f32a2d7a8cafd91f0b77,England,Championship,2,2025-26,Matchday 2,2025-08-16 00:00:00,Portsmouth FC,Norwich City FC,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,openfootball,https://raw.githubusercontent.com/openfootball/england/master/2025-26/2-championship.txt,data/raw/openfootball_england_championship_2526.txt,NON_PIT,HISTORICAL_REAL_NON_PIT,MEN,f32a2d7a8cafd91f0b77,3.0,3.0,3.0,7.0,0.0,0.0,0.0,7.0,0.0,0,,,,,0,,,,,0,,,,,UNKNOWN,,stage_only; mathematical_table_state_not_available,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,3.0,1.0,UNKNOWN,UNKNOWN,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NON_PIT
71bfddc4c91433079439,England,Championship,2,2025-26,Matchday 2,2025-08-16 12:30:00,Derby County FC,Coventry City FC,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,openfootball,https://raw.githubusercontent.com/openfootball/england/master/2025-26/2-championship.txt,data/raw/openfootball_england_championship_2526.txt,NON_PIT,HISTORICAL_REAL_NON_PIT,MEN,71bfddc4c91433079439,0.0,0.0,0.0,7.520833333333333,1.0,1.0,1.0,7.520833333333333,0.0,0,,,,,0,,,,,0,,,,,UNKNOWN,,stage_only; mathematical_table_state_not_available,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,8.0,1.0,UNKNOWN,UNKNOWN,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NON_PIT
96046d3587fa9522bf11,England,Championship,2,2025-26,Matchday 2,2025-08-16 15:00:00,Blackburn Rovers FC,Birmingham City FC,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,openfootball,https://raw.githubusercontent.com/openfootball/england/master/2025-26/2-championship.txt,data/raw/openfootball_england_championship_2526.txt,NON_PIT,HISTORICAL_REAL_NON_PIT,MEN,96046d3587fa9522bf11,0.0,0.0,0.0,7.625,1.0,1.0,1.0,7.791666666666667,-0.16666666666666696,0,,,,,0,,,,,0,,,,,UNKNOWN,,stage_only; mathematical_table_state_not_available,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,3.0,1.0,UNKNOWN,UNKNOWN,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NON_PIT
2526-0006,England,Premier League,1,2025-26,,2025-08-17 00:00:00,Chelsea,Crystal Palace,,,,,,,,,,,,1.65,3.65,4.02,,,,,,,,,,WEB_VERIFIED_GITHUB_DERIVATIVE,https://raw.githubusercontent.com/qisixian417/football_data/main/football/epl_2025_2026_results_odds.csv,data/raw/epl_2025_2026_web_verified_pilot.csv,UNKNOWN,HISTORICAL_REAL,MEN,2526-0006,2.0,2.4,2.0,83.33333333333333,2.3333333333333335,1.8,1.4,83.33333333333333,0.0,2,0.0,1.0,2.0,1.0,2,0.0,1.0,2.0,1.0,2,0.0,1.0,2.0,1.0,UNKNOWN,,stage_only; mathematical_table_state_not_available,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,UNKNOWN,UNKNOWN,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NON_PIT
2526-0007,England,Premier League,1,2025-26,,2025-08-17 00:00:00,Manchester United,Arsenal,,,,,,,,,,,,3.75,3.45,1.75,,,,,,,,,,WEB_VERIFIED_GITHUB_DERIVATIVE,https://raw.githubusercontent.com/qisixian417/football_data/main/football/epl_2025_2026_results_odds.csv,data/raw/epl_2025_2026_web_verified_pilot.csv,UNKNOWN,HISTORICAL_REAL,MEN,2526-0007,,,,,2.3333333333333335,1.6,1.9,83.33333333333333,,0,,,,,0,,,,,0,,,,,UNKNOWN,,stage_only; mathematical_table_state_not_available,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,UNKNOWN,UNKNOWN,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NON_PIT
2526-0008,England,Premier League,1,2025-26,,2025-08-17 00:00:00,Wolves,Manchester City,,,,,,,,,,,,6.25,4.6,1.33,,,,,,,,,,WEB_VERIFIED_GITHUB_DERIVATIVE,https://raw.githubusercontent.com/qisixian417/football_data/main/football/epl_2025_2026_results_odds.csv,data/raw/epl_2025_2026_web_verified_pilot.csv,UNKNOWN,HISTORICAL_REAL,MEN,2526-0008,0.3333333333333333,0.2,1.6,1.0,,,,,,0,,,,,0,,,,,0,,,,,UNKNOWN,,stage_only; mathematical_table_state_not_available,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,UNKNOWN,UNKNOWN,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NON_PIT
2526-0009,England,Premier League,1,2025-26,,2025-08-17 00:00:00,Nottingham Forest,Brentford,,,,,,,,,,,,1.72,3.4,3.95,,,,,,,,,,WEB_VERIFIED_GITHUB_DERIVATIVE,https://raw.githubusercontent.com/qisixian417/football_data/main/football/epl_2025_2026_results_odds.csv,data/raw/epl_2025_2026_web_verified_pilot.csv,UNKNOWN,HISTORICAL_REAL,MEN,2526-0009,,,,,1.3333333333333333,2.0,1.8,83.33333333333333,,0,,,,,0,,,,,0,,,,,UNKNOWN,,stage_only; mathematical_table_state_not_available,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,UNKNOWN,UNKNOWN,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NON_PIT
6bda3ac19f55fa01d667,England,Premier League,1,2025-26,,2025-08-17 00:00:00,Nott'm Forest,Brentford,3.0,1.0,P Bankes,1.0,2.0,3.0,5.0,5.0,10.0,,,,,,,,,,,,,,,GitHub/datasets/football-datasets,https://raw.githubusercontent.com/datasets/football-datasets/main/datasets/premier-league/season-2526.csv,data/raw/epl_2526_github_real.csv,NON_PIT,HISTORICAL_REAL_NON_PIT,MEN,6bda3ac19f55fa01d667,1.3333333333333333,1.0,1.4,83.33333333333333,1.3333333333333333,2.0,1.8,83.33333333333333,0.0,2,0.5,0.0,2.0,0.0,2,0.5,0.0,2.0,0.0,2,0.5,0.0,2.0,0.0,UNKNOWN,,stage_only; mathematical_table_state_not_available,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,1.0,4.0,1.0,UNKNOWN,UNKNOWN,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NON_PIT
a10933e8e4bd24f0f485,England,Premier League,1,2025-26,,2025-08-17 00:00:00,Man United,Arsenal,0.0,1.0,S Hooper,1.0,4.0,5.0,3.0,4.0,7.0,,,,,,,,,,,,,,,GitHub/datasets/football-datasets,https://raw.githubusercontent.com/datasets/football-datasets/main/datasets/premier-league/season-2526.csv,data/raw/epl_2526_github_real.csv,NON_PIT,HISTORICAL_REAL_NON_PIT,MEN,a10933e8e4bd24f0f485,1.0,0.8,0.8,83.33333333333333,2.3333333333333335,1.6,1.9,83.33333333333333,0.0,2,0.0,0.5,2.0,0.5,2,0.0,0.5,2.0,0.5,2,0.0,0.5,2.0,0.5,UNKNOWN,,stage_only; mathematical_table_state_not_available,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,1.0,0.0,UNKNOWN,UNKNOWN,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NON_PIT
15f112b7778017584a97,England,Championship,2,2025-26,Matchday 2,2025-08-17 12:00:00,Ipswich Town FC,Southampton FC,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,openfootball,https://raw.githubusercontent.com/openfootball/england/master/2025-26/2-championship.txt,data/raw/openfootball_england_championship_2526.txt,NON_PIT,HISTORICAL_REAL_NON_PIT,MEN,15f112b7778017584a97,1.0,1.0,1.0,8.666666666666666,3.0,3.0,3.0,8.5,0.16666666666666607,0,,,,,0,,,,,0,,,,,UNKNOWN,,stage_only; mathematical_table_state_not_available,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,2.0,1.0,UNKNOWN,UNKNOWN,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NON_PIT
b4c426268a9d30a986fb,England,Championship,2,2025-26,Matchday 2,2025-08-17 15:00:00,Hull City AFC,Oxford United FC,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,openfootball,https://raw.githubusercontent.com/openfootball/england/master/2025-26/2-championship.txt,data/raw/openfootball_england_championship_2526.txt,NON_PIT,HISTORICAL_REAL_NON_PIT,MEN,b4c426268a9d30a986fb,1.0,1.0,1.0,8.625,0.0,0.0,0.0,8.625,0.0,0,,,,,0,,,,,0,,,,,UNKNOWN,,stage_only; mathematical_table_state_not_available,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,1.0,5.0,1.0,UNKNOWN,UNKNOWN,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NON_PIT
e4e91bf75c78ed68a156,England,Premier League,1,2025-26,,2025-08-18 00:00:00,Leeds,Everton,1.0,0.0,C Kavanagh,0.0,2.0,2.0,7.0,2.0,9.0,,,,,,,,,,,,,,,GitHub/datasets/football-datasets,https://raw.githubusercontent.com/datasets/football-datasets/main/datasets/premier-league/season-2526.csv,data/raw/epl_2526_github_real.csv,NON_PIT,HISTORICAL_REAL_NON_PIT,MEN,e4e91bf75c78ed68a156,3.0,3.0,2.4,106.47916666666667,3.0,2.0,1.5,84.33333333333333,22.145833333333343,0,,,,,0,,,,,0,,,,,UNKNOWN,,stage_only; mathematical_table_state_not_available,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,1.0,1.0,0.0,UNKNOWN,UNKNOWN,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NON_PIT
2526-0010,England,Premier League,1,2025-26,,2025-08-19 00:00:00,Leeds,Everton,,,,,,,,,,,,2.17,2.92,3.08,,,,,,,,,,WEB_VERIFIED_GITHUB_DERIVATIVE,https://raw.githubusercontent.com/qisixian417/football_data/main/football/epl_2025_2026_results_odds.csv,data/raw/epl_2025_2026_web_verified_pilot.csv,UNKNOWN,HISTORICAL_REAL,MEN,2526-0010,3.0,3.0,2.4,1.0,2.0,2.0,1.4,1.0,0.0,1,1.0,0.0,1.0,0.0,1,1.0,0.0,1.0,0.0,1,1.0,0.0,1.0,0.0,UNKNOWN,,stage_only; mathematical_table_state_not_available,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,UNKNOWN,UNKNOWN,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NON_PIT
f9446e1daa2da57572de,England,Premier League,1,2025-26,,2025-08-22 00:00:00,West Ham,Chelsea,1.0,5.0,M Oliver,0.0,1.0,1.0,7.0,5.0,12.0,,,,,,,,,,,,,,,GitHub/datasets/football-datasets,https://raw.githubusercontent.com/datasets/football-datasets/main/datasets/premier-league/season-2526.csv,data/raw/epl_2526_github_real.csv,NON_PIT,HISTORICAL_REAL_NON_PIT,MEN,f9446e1daa2da57572de,2.0,1.4,1.0,88.33333333333333,2.0,2.4,2.0,88.33333333333333,0.0,3,0.3333333333333333,0.0,3.3333333333333335,0.6666666666666666,3,0.3333333333333333,0.0,3.3333333333333335,0.6666666666666666,3,0.3333333333333333,0.0,3.3333333333333335,0.6666666666666666,UNKNOWN,,stage_only; mathematical_table_state_not_available,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,6.0,1.0,UNKNOWN,UNKNOWN,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NON_PIT
4ee745d3fed1d5c09fb0,England,Championship,2,2025-26,Matchday 3,2025-08-22 20:00:00,Derby County FC,Bristol City FC,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,openfootball,https://raw.githubusercontent.com/openfootball/england/master/2025-26/2-championship.txt,data/raw/openfootball_england_championship_2526.txt,NON_PIT,HISTORICAL_REAL_NON_PIT,MEN,4ee745d3fed1d5c09fb0,0.0,0.0,0.0,6.3125,2.0,2.0,2.0,6.833333333333333,-0.520833333333333,0,,,,,0,,,,,0,,,,,UNKNOWN,,stage_only; mathematical_table_state_not_available,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,2.0,1.0,UNKNOWN,UNKNOWN,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NON_PIT
cbd9a41ca062abec29bc,Germany,Bundesliga,1,2025-26,Regular Season - 1,2025-08-22 20:30:00,FC Bayern München,RB Leipzig,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,openfootball,https://raw.githubusercontent.com/openfootball/deutschland/master/2025-26/1-bundesliga.txt,data/raw/openfootball_germany_bundesliga_2526.txt,NON_PIT,HISTORICAL_REAL_NON_PIT,MEN,cbd9a41ca062abec29bc,,,,,,,,,,0,,,,,0,,,,,0,,,,,UNKNOWN,,stage_only; mathematical_table_state_not_available,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,1.0,6.0,0.0,UNKNOWN,UNKNOWN,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NON_PIT
1351a643ef3b9d86bdba,England,Championship,2,2025-26,Matchday 3,2025-08-23 00:00:00,Coventry City FC,Queens Park Rangers FC,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,openfootball,https://raw.githubusercontent.com/openfootball/england/master/2025-26/2-championship.txt,data/raw/openfootball_england_championship_2526.txt,NON_PIT,HISTORICAL_REAL_NON_PIT,MEN,1351a643ef3b9d86bdba,2.0,2.0,2.0,6.479166666666667,0.5,0.5,0.5,7.0,-0.520833333333333,0,,,,,0,,,,,0,,,,,UNKNOWN,,stage_only; mathematical_table_state_not_available,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,1.0,8.0,1.0,UNKNOWN,UNKNOWN,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NON_PIT
1b3428f077245fde7b4d,England,Premier League,1,2025-26,,2025-08-23 00:00:00,Bournemouth,Wolves,1.0,0.0,T Bramall,2.0,4.0,6.0,8.0,3.0,11.0,,,,,,,,,,,,,,,GitHub/datasets/football-datasets,https://raw.githubusercontent.com/datasets/football-datasets/main/datasets/premier-league/season-2526.csv,data/raw/epl_2526_github_real.csv,NON_PIT,HISTORICAL_REAL_NON_PIT,MEN,1b3428f077245fde7b4d,1.0,1.2,1.2,8.0,0.3333333333333333,0.2,1.6,7.0,1.0,2,0.5,0.0,3.5,0.5,2,0.5,0.0,3.5,0.5,2,0.5,0.0,3.5,0.5,UNKNOWN,,stage_only; mathematical_table_state_not_available,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,1.0,1.0,0.0,UNKNOWN,UNKNOWN,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NON_PIT
22d31bc1fb20b16a81fb,England,Championship,2,2025-26,Matchday 3,2025-08-23 00:00:00,Swansea City AFC,Watford FC,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,openfootball,https://raw.githubusercontent.com/openfootball/england/master/2025-26/2-championship.txt,data/raw/openfootball_england_championship_2526.txt,NON_PIT,HISTORICAL_REAL_NON_PIT,MEN,22d31bc1fb20b16a81fb,1.5,1.5,1.5,7.0,1.5,1.5,1.5,7.0,0.0,0,,,,,0,,,,,0,,,,,UNKNOWN,,stage_only; mathematical_table_state_not_available,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,2.0,1.0,UNKNOWN,UNKNOWN,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NON_PIT
67bf09490e3320e2e2e6,England,Championship,2,2025-26,Matchday 3,2025-08-23 00:00:00,Southampton FC,Stoke City FC,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,openfootball,https://raw.githubusercontent.com/openfootball/england/master/2025-26/2-championship.txt,data/raw/openfootball_england_championship_2526.txt,NON_PIT,HISTORICAL_REAL_NON_PIT,MEN,67bf09490e3320e2e2e6,2.0,2.0,2.0,5.5,3.0,3.0,3.0,7.0,-1.5,0,,,,,0,,,,,0,,,,,UNKNOWN,,stage_only; mathematical_table_state_not_available,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,3.0,1.0,UNKNOWN,UNKNOWN,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NON_PIT
6d330d33f7283da0a1ac,England,Championship,2,2025-26,Matchday 3,2025-08-23 00:00:00,Norwich City FC,Middlesbrough FC,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,openfootball,https://raw.githubusercontent.com/openfootball/england/master/2025-26/2-championship.txt,data/raw/openfootball_england_championship_2526.txt,NON_PIT,HISTORICAL_REAL_NON_PIT,MEN,6d330d33f7283da0a1ac,1.5,1.5,1.5,7.0,3.0,3.0,3.0,7.0,0.0,0,,,,,0,,,,,0,,,,,UNKNOWN,,stage_only; mathematical_table_state_not_available,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,3.0,1.0,UNKNOWN,UNKNOWN,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NON_PIT
718eed205339b94b6389,England,Championship,2,2025-26,Matchday 3,2025-08-23 00:00:00,Hull City AFC,Blackburn Rovers FC,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,openfootball,https://raw.githubusercontent.com/openfootball/england/master/2025-26/2-championship.txt,data/raw/openfootball_england_championship_2526.txt,NON_PIT,HISTORICAL_REAL_NON_PIT,MEN,718eed205339b94b6389,2.0,2.0,2.0,5.375,0.0,0.0,0.0,6.375,-1.0,0,,,,,0,,,,,0,,,,,UNKNOWN,,stage_only; mathematical_table_state_not_available,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,3.0,0.0,UNKNOWN,UNKNOWN,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NON_PIT
870daa2a8d53a8a8b974,England,Premier League,1,2025-26,,2025-08-23 00:00:00,Brentford,Aston Villa,1.0,0.0,T Harrington,1.0,2.0,3.0,2.0,9.0,11.0,,,,,,,,,,,,,,,GitHub/datasets/football-datasets,https://raw.githubusercontent.com/datasets/football-datasets/main/datasets/premier-league/season-2526.csv,data/raw/epl_2526_github_real.csv,NON_PIT,HISTORICAL_REAL_NON_PIT,MEN,870daa2a8d53a8a8b974,0.3333333333333333,1.4,1.5,6.0,2.0,1.8,2.4,89.33333333333333,-83.33333333333333,2,0.0,0.0,2.5,0.5,2,0.0,0.0,2.5,0.5,2,0.0,0.0,2.5,0.5,UNKNOWN,,stage_only; mathematical_table_state_not_available,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,1.0,1.0,0.0,UNKNOWN,UNKNOWN,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NON_PIT
a258f2150c8252b80401,England,Championship,2,2025-26,Matchday 3,2025-08-23 00:00:00,West Bromwich Albion FC,Portsmouth FC,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,openfootball,https://raw.githubusercontent.com/openfootball/england/master/2025-26/2-championship.txt,data/raw/openfootball_england_championship_2526.txt,NON_PIT,HISTORICAL_REAL_NON_PIT,MEN,a258f2150c8252b80401,3.0,3.0,3.0,7.0,1.5,1.5,1.5,7.0,0.0,0,,,,,0,,,,,0,,,,,UNKNOWN,,stage_only; mathematical_table_state_not_available,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,2.0,1.0,UNKNOWN,UNKNOWN,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NON_PIT
acbd68ce6faf482098ab,England,Premier League,1,2025-26,,2025-08-23 00:00:00,Arsenal,Leeds,5.0,0.0,J Gillett,0.0,2.0,2.0,2.0,2.0,4.0,,,,,,,,,,,,,,,GitHub/datasets/football-datasets,https://raw.githubusercontent.com/datasets/football-datasets/main/datasets/premier-league/season-2526.csv,data/raw/epl_2526_github_real.csv,NON_PIT,HISTORICAL_REAL_NON_PIT,MEN,acbd68ce6faf482098ab,3.0,2.0,1.9,6.0,3.0,3.0,2.4,5.0,1.0,0,,,,,0,,,,,0,,,,,UNKNOWN,,stage_only; mathematical_table_state_not_available,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,1.0,5.0,0.0,UNKNOWN,UNKNOWN,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NON_PIT
b0af55c21f093720a1e0,England,Championship,2,2025-26,Matchday 3,2025-08-23 00:00:00,Preston North End FC,Ipswich Town FC,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,openfootball,https://raw.githubusercontent.com/openfootball/england/master/2025-26/2-championship.txt,data/raw/openfootball_england_championship_2526.txt,NON_PIT,HISTORICAL_REAL_NON_PIT,MEN,b0af55c21f093720a1e0,2.0,2.0,2.0,7.0,1.0,1.0,1.0,5.5,1.5,0,,,,,0,,,,,0,,,,,UNKNOWN,,stage_only; mathematical_table_state_not_available,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,1.0,1.0,0.0,UNKNOWN,UNKNOWN,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NON_PIT
b6e198193ff5dd8cc34e,England,Championship,2,2025-26,Matchday 3,2025-08-23 00:00:00,Wrexham AFC,Sheffield Wednesday FC,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,openfootball,https://raw.githubusercontent.com/openfootball/england/master/2025-26/2-championship.txt,data/raw/openfootball_england_championship_2526.txt,NON_PIT,HISTORICAL_REAL_NON_PIT,MEN,b6e198193ff5dd8cc34e,0.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,0.0,0,,,,,0,,,,,0,,,,,UNKNOWN,,stage_only; mathematical_table_state_not_available,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,4.0,1.0,UNKNOWN,UNKNOWN,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NON_PIT
caa92ebcce2755e9c6fb,England,Championship,2,2025-26,Matchday 3,2025-08-23 00:00:00,Sheffield United FC,Millwall FC,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,openfootball,https://raw.githubusercontent.com/openfootball/england/master/2025-26/2-championship.txt,data/raw/openfootball_england_championship_2526.txt,NON_PIT,HISTORICAL_REAL_NON_PIT,MEN,caa92ebcce2755e9c6fb,0.0,0.0,0.0,7.0,1.5,1.5,1.5,7.0,0.0,0,,,,,0,,,,,0,,,,,UNKNOWN,,stage_only; mathematical_table_state_not_available,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,1.0,0.0,UNKNOWN,UNKNOWN,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NON_PIT
e040e20d9dce61cfe3c6,England,Premier League,1,2025-26,,2025-08-23 00:00:00,Man City,Tottenham,0.0,2.0,P Bankes,1.0,4.0,5.0,7.0,2.0,9.0,,,,,,,,,,,,,,,GitHub/datasets/football-datasets,https://raw.githubusercontent.com/datasets/football-datasets/main/datasets/premier-league/season-2526.csv,data/raw/epl_2526_github_real.csv,NON_PIT,HISTORICAL_REAL_NON_PIT,MEN,e040e20d9dce61cfe3c6,3.0,2.6,2.6,7.0,0.0,0.2,0.4,89.33333333333333,-82.33333333333333,2,0.5,0.0,2.5,0.0,2,0.5,0.0,2.5,0.0,2,0.5,0.0,2.5,0.0,UNKNOWN,,stage_only; mathematical_table_state_not_available,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,2.0,0.0,UNKNOWN,UNKNOWN,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NON_PIT
ee0063011bcd27c1caa2,England,Premier League,1,2025-26,,2025-08-23 00:00:00,Burnley,Sunderland,2.0,0.0,M Salisbury,0.0,1.0,1.0,4.0,3.0,7.0,,,,,,,,,,,,,,,GitHub/datasets/football-datasets,https://raw.githubusercontent.com/datasets/football-datasets/main/datasets/premier-league/season-2526.csv,data/raw/epl_2526_github_real.csv,NON_PIT,HISTORICAL_REAL_NON_PIT,MEN,ee0063011bcd27c1caa2,3.0,3.0,2.6,111.47916666666667,0.0,0.0,0.8,111.47916666666667,0.0,2,0.0,0.5,0.5,0.0,2,0.0,0.5,0.5,0.0,2,0.0,0.5,0.5,0.0,UNKNOWN,,stage_only; mathematical_table_state_not_available,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,1.0,2.0,0.0,UNKNOWN,UNKNOWN,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NON_PIT
3893ec24537dd6f9e087,England,Championship,2,2025-26,Matchday 3,2025-08-23 12:30:00,Charlton Athletic FC,Leicester City FC,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,openfootball,https://raw.githubusercontent.com/openfootball/england/master/2025-26/2-championship.txt,data/raw/openfootball_england_championship_2526.txt,NON_PIT,HISTORICAL_REAL_NON_PIT,MEN,3893ec24537dd6f9e087,2.0,2.0,2.0,7.520833333333333,1.5,1.5,1.5,7.520833333333333,0.0,0,,,,,0,,,,,0,,,,,UNKNOWN,,stage_only; mathematical_table_state_not_available,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,1.0,0.0,UNKNOWN,UNKNOWN,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NON_PIT
