match_id,home_opponent_strength,away_opponent_strength,home_team_strength,away_team_strength
FD:2022-23:D1:20221001:Freiburg:Mainz,1.4024390243902438,1.7865853658536586,1.7865853658536586,1.4024390243902438
FD:2022-23:D1:20221001:RB Leipzig:Bochum,0.8780487804878049,1.8048780487804879,1.8048780487804879,0.8780487804878049
FD:2022-23:D1:20221001:Werder Bremen:M'gladbach,1.3780487804878048,1.3214285714285716,1.3214285714285716,1.3780487804878048
FD:2022-23:D1:20221001:Wolfsburg:Stuttgart,0.7987804878048781,1.0365853658536583,1.0365853658536583,0.7987804878048781
global-9c579d3dd17f518eaa93cab6,1.9969879518072289,1.900602409638554,1.900602409638554,1.9969879518072289
global-589e65daee94f7c96795eb3f,0.786144578313253,1.063253012048193,1.063253012048193,0.786144578313253
global-694a670e8bee1705fa8652c3,1.8795180722891567,1.3012048192771084,1.3012048192771084,1.8795180722891567
global-8ac7dee9aa85242c4c3171b5,2.2319277108433733,1.569277108433735,1.569277108433735,2.2319277108433733
global-9df042a5ede77e997c1dbb2e,1.3825301204819276,1.8042168674698795,1.8042168674698795,1.3825301204819276
global-c7469bc7dd25965c69434564,0.8554216867469879,1.8313253012048194,1.8313253012048194,0.8554216867469879
global-773f50587a2bf6822b33471b,2.0365853658536586,1.125,1.125,2.0365853658536586
global-9293ebf18bd3f5c7e9654659,1.1295180722891567,0.7277777777777779,0.7277777777777779,1.1295180722891567
global-aee30d33990e7903790ceb79,1.1897590361445782,0.9367469879518071,0.9367469879518071,1.1897590361445782
global-d176b10ea1f7539be80c5f9b,1.274390243902439,2.3871951219512195,2.3871951219512195,1.274390243902439
global-d4ea3c1b954d95b1b34ee9f6,1.1944444444444446,0.6785714285714285,0.6785714285714285,1.1944444444444446
global-08c70a27de27853c7e84b5c4,1.3493975903614457,1.5,1.5,1.3493975903614457
global-0d1f5fd764d7d871f170c30e,1.1536144578313252,1.5602409638554218,1.5602409638554218,1.1536144578313252
FD:2022-23:D1:20221002:Hertha:Hoffenheim,1.4573170731707317,0.7317073170731707,0.7317073170731707,1.4573170731707317
FD:2022-23:D1:20221002:Schalke 04:Augsburg,1.0121951219512195,0.6428571428571428,0.6428571428571428,1.0121951219512195
global-ada916f3e46ba067652dd10c,1.8445121951219512,2.786144578313253,2.786144578313253,1.8445121951219512
global-9dbbe4a8c732f244234c7936,1.4518072289156627,0.7349397590361445,0.7349397590361445,1.4518072289156627
global-b787d1f324076e88b9a6406c,1.0391566265060241,0.5833333333333334,0.5833333333333334,1.0391566265060241
global-edd79210be2bf5acf26c1c88,1.2981927710843373,1.1920731707317074,1.1920731707317074,1.2981927710843373
global-62d66ca4c307f8c5e683f7ef,0.17857142857142855,1.4608433734939759,1.4608433734939759,0.17857142857142855
FD:2022-23:D1:20221007:Hoffenheim:Werder Bremen,1.65625,1.4464285714285714,1.4464285714285714,1.65625
global-0dcdf63b02adc90604685f0a,1.75,1.4264705882352942,1.4264705882352942,1.75
FD:2022-23:D1:20221008:Augsburg:Wolfsburg,1.0892857142857142,1.0654761904761905,1.0654761904761905,1.0892857142857142
FD:2022-23:D1:20221008:Bochum:Ein Frankfurt,1.3273809523809523,0.8333333333333333,0.8333333333333333,1.3273809523809523
FD:2022-23:D1:20221008:Dortmund:Bayern Munich,2.648809523809524,2.2023809523809526,2.2023809523809526,2.648809523809524
FD:2022-23:D1:20221008:Leverkusen:Schalke 04,0.53125,1.7976190476190474,1.7976190476190474,0.53125
FD:2022-23:D1:20221008:Mainz:RB Leipzig,1.857142857142857,1.3630952380952381,1.3630952380952381,1.857142857142857
global-3d875dc3e6b72fa8899c0ad3,1.8470588235294116,1.3588235294117648,1.3588235294117648,1.8470588235294116
global-4615d94e043d76b0fac36e04,0.44117647058823534,1.823529411764706,1.823529411764706,0.44117647058823534
global-9739819be68839d5147a0fef,1.088235294117647,1.0647058823529412,1.0647058823529412,1.088235294117647
global-e27a8e67f8acc00eb289befb,1.3029411764705883,0.8676470588235294,0.8676470588235294,1.3029411764705883
global-22265f4c0d46b4b2cfbbb159,1.1339285714285714,2.0512048192771086,2.0512048192771086,1.1339285714285714
global-2674c214bc9acb4b05e8fad6,0.9226190476190476,2.7976190476190474,2.7976190476190474,0.9226190476190476
global-71e6ba2a978ed97a60121f37,1.4910714285714286,0.71875,0.71875,1.4910714285714286
global-a2aec3b70726c2707ef8fd5d,1.190217391304348,1.1607142857142858,1.1607142857142858,1.190217391304348
global-2f4593819f9f310df6b5dc90,2.6294117647058823,2.1882352941176473,2.1882352941176473,2.6294117647058823
global-eefd3e344f78e1d90543c20b,1.9672619047619049,1.2710843373493974,1.2710843373493974,1.9672619047619049
FD:2022-23:D1:20221009:Hertha:Freiburg,1.8214285714285714,0.738095238095238,0.738095238095238,1.8214285714285714
FD:2022-23:D1:20221009:M'gladbach:FC Koln,1.5892857142857144,1.3214285714285714,1.3214285714285714,1.5892857142857144
FD:2022-23:D1:20221009:Stuttgart:Union Berlin,1.851190476190476,0.7738095238095238,0.7738095238095238,1.851190476190476
global-2818c041e8b9ed9ef54e0f62,1.1897590361445782,1.108433734939759,1.108433734939759,1.1897590361445782
global-ceb8a14b7c99c3cbad1c8ffc,0.6956521739130435,1.5833333333333333,1.5833333333333333,0.6956521739130435
global-bf99b660715a5da6027920cf,1.561764705882353,1.35,1.35,1.561764705882353
global-0a2cdc15f38101d8a8520577,1.811764705882353,0.7411764705882352,0.7411764705882352,1.811764705882353
global-7b4d2300b179a0d1dadeb24e,2.370481927710843,1.9196428571428572,1.9196428571428572,2.370481927710843
global-fde8467542bada116562165f,1.8676470588235292,0.761764705882353,0.761764705882353,1.8676470588235292
global-25e4699f780a862093f05225,1.813253012048193,1.2142857142857144,1.2142857142857144,1.813253012048193
global-17f12f8cabbb050ce0064257,1.2946428571428572,0.03125,0.03125,1.2946428571428572
FD:2022-23:D1:20221014:Schalke 04:Hoffenheim,1.4069767441860466,0.36111111111111105,0.36111111111111105,1.4069767441860466
global-84d038a3f02b8c2380b87b65,1.4339080459770115,0.30263157894736836,0.30263157894736836,1.4339080459770115
global-7d654cfe29d9299370ba29d3,1.2529761904761905,1.1436170212765957,1.1436170212765957,1.2529761904761905
FD:2022-23:D1:20221015:Ein Frankfurt:Leverkusen,1.8488372093023258,1.2790697674418605,1.2790697674418605,1.8488372093023258
FD:2022-23:D1:20221015:RB Leipzig:Hertha,0.7441860465116279,1.8372093023255813,1.8372093023255813,0.7441860465116279
FD:2022-23:D1:20221015:Stuttgart:Bochum,0.9011627906976744,0.75,0.75,0.9011627906976744
FD:2022-23:D1:20221015:Werder Bremen:Mainz,1.3546511627906976,1.8333333333333335,1.8333333333333335,1.3546511627906976
FD:2022-23:D1:20221015:Wolfsburg:M'gladbach,1.377906976744186,1.0872093023255816,1.0872093023255816,1.377906976744186
global-df1fd9dc547d017dbb8983f1,1.1339285714285714,1.4705882352941178,1.4705882352941178,1.1339285714285714
global-716db3ca0d92a978f4af7ad8,0.882183908045977,0.7844827586206896,0.7844827586206896,0.882183908045977
global-8ec128bc261aca4170b0c6bc,1.8160919540229885,1.3103448275862069,1.3103448275862069,1.8160919540229885
global-9f16bbfef2b78e7667d01d74,1.3735632183908046,1.0862068965517242,1.0862068965517242,1.3735632183908046
global-d41976b63f68cf18d423ef58,1.3793103448275863,1.7105263157894737,1.7105263157894737,1.3793103448275863
global-62c78a5a7381213f5cc12ef9,0.1388888888888889,1.111764705882353,1.111764705882353,0.1388888888888889
global-fbca51156431d0dea655b2ae,1.0,0.6702127659574468,0.6702127659574468,1.0
global-4ef48e57d662499bed7fa0cf,0.7327586206896551,1.853448275862069,1.853448275862069,0.7327586206896551
global-c7b450462915629831b82593,1.1970588235294117,1.9823529411764707,1.9823529411764707,1.1970588235294117
FD:2022-23:D1:20221016:Bayern Munich:Freiburg,1.8023255813953487,2.6104651162790695,2.6104651162790695,1.8023255813953487
FD:2022-23:D1:20221016:FC Koln:Augsburg,1.0639534883720931,1.5348837209302326,1.5348837209302326,1.0639534883720931
FD:2022-23:D1:20221016:Union Berlin:Dortmund,2.1744186046511627,1.8837209302325582,1.8837209302325582,2.1744186046511627
global-01a5fd3131f8b0ede7a1457e,1.6058823529411765,0.9,0.9,1.6058823529411765
global-1f56cff652472fca4f4b2735,2.0714285714285716,1.2911764705882354,1.2911764705882354,2.0714285714285716
global-7ef80c8d84dde9d6b7c65472,1.9352941176470588,1.1726190476190477,1.1726190476190477,1.9352941176470588
global-aefc3edd0de22bb91e5d95ed,1.1941176470588235,1.8303571428571428,1.8303571428571428,1.1941176470588235
global-ff383c019735690fcd7bd3c7,1.0488505747126435,1.5545977011494254,1.5545977011494254,1.0488505747126435
global-20dc025d6c0fbb59a1858935,2.1436781609195403,1.9022988505747125,1.9022988505747125,2.1436781609195403
global-8a7086840b569f6c0ca5305d,2.8117647058823527,2.339285714285714,2.339285714285714,2.8117647058823527
global-dffef014736d7d7ae10b1bac,1.7672413793103448,2.6293103448275863,2.6293103448275863,1.7672413793103448
global-495800a6a1390f5f388603c7,0.09999999999999998,1.2323529411764707,1.2323529411764707,0.09999999999999998
global-08743edc0a0b57508abaf22f,1.1366279069767442,1.1323529411764706,1.1323529411764706,1.1366279069767442
global-0e5d257fc5b563ca200135f9,1.177325581395349,1.1918604651162792,1.1918604651162792,1.177325581395349
global-d145b44935f06aa0e05d3e87,0.9011627906976745,1.0,1.0,0.9011627906976745
global-ee3c68d08259cf4f09604a47,2.088235294117647,1.1927083333333335,1.1927083333333335,2.088235294117647
global-f132515e17474f0f2c8c5366,1.5988372093023258,2.3499999999999996,2.3499999999999996,1.5988372093023258
global-d52010f9e14223520053d334,2.0,1.8205882352941176,1.8205882352941176,2.0
global-388bae9ddde783a4e43c5b0d,1.2703488372093024,0.6770833333333334,0.6770833333333334,1.2703488372093024
global-aa51927f5ee7557463a2127d,1.1558823529411766,1.4651162790697676,1.4651162790697676,1.1558823529411766
FD:2022-23:D1:20221021:Mainz:FC Koln,1.5738636363636362,1.403409090909091,1.403409090909091,1.5738636363636362
global-aed0d570caf94477b6773725,1.5421348314606742,1.4353932584269664,1.4353932584269664,1.5421348314606742
FD:2022-23:D1:20221022:Augsburg:RB Leipzig,1.8693181818181819,1.0340909090909092,1.0340909090909092,1.8693181818181819
FD:2022-23:D1:20221022:Dortmund:Stuttgart,0.8181818181818181,2.1136363636363638,2.1136363636363638,0.8181818181818181
FD:2022-23:D1:20221022:Freiburg:Werder Bremen,1.6,1.7329545454545456,1.7329545454545456,1.6
FD:2022-23:D1:20221022:Hoffenheim:Bayern Munich,2.6477272727272725,1.4602272727272727,1.4602272727272727,2.6477272727272725
FD:2022-23:D1:20221022:Leverkusen:Wolfsburg,1.0852272727272727,1.7840909090909092,1.7840909090909092,1.0852272727272727
FD:2022-23:D1:20221022:M'gladbach:Ein Frankfurt,1.3409090909090908,1.3693181818181819,1.3693181818181819,1.3409090909090908
global-97955cb2c24e8994f47a6a74,2.36046511627907,0.18181818181818177,0.18181818181818177,2.36046511627907
global-47512f1ce0d0f798e3784604,1.8595505617977528,1.0337078651685392,1.0337078651685392,1.8595505617977528
global-818f1455b072f2f97b07cbc4,0.7949438202247191,2.1376404494382024,2.1376404494382024,0.7949438202247191
global-ca23e34e70cee2bf8128212a,2.657303370786517,1.4382022471910112,1.4382022471910112,2.657303370786517
global-f034e81c85a6a2c7dead6bff,1.0842696629213484,1.7752808988764044,1.7752808988764044,1.0842696629213484
global-f5cce209d77191bf52d01859,1.5,1.752808988764045,1.752808988764045,1.5
global-0fd5c3f599cef0fc0883d096,1.1569767441860463,1.160919540229885,1.160919540229885,1.1569767441860463
global-530576c5db246bd9e01653a7,1.2296511627906976,2.7761627906976747,2.7761627906976747,1.2296511627906976
global-5fba1cfd821e47c970b1e12d,1.3651685393258426,1.348314606741573,1.348314606741573,1.3651685393258426
global-8353b511800051c7c347a537,1.8401162790697674,2.0755813953488373,2.0755813953488373,1.8401162790697674
FD:2022-23:D1:20221023:Bochum:Union Berlin,1.9204545454545454,0.8636363636363635,0.8636363636363635,1.9204545454545454
FD:2022-23:D1:20221023:Hertha:Schalke 04,0.25,0.7215909090909091,0.7215909090909091,0.25
global-26d7e23542946e60a3f2bac7,1.4885057471264367,1.1206896551724137,1.1206896551724137,1.4885057471264367
global-776affa60448e8c8b72de19f,0.7397959183673469,1.1366279069767442,1.1366279069767442,0.7397959183673469
global-a1e1426e588a02798cb8da6b,1.1887755102040816,1.247126436781609,1.247126436781609,1.1887755102040816
global-f13ade0adfe5c629c4732b3b,1.9505813953488371,0.9281609195402298,0.9281609195402298,1.9505813953488371
global-bc40b750139ba1d5cccac68e,1.896067415730337,0.8904494382022472,0.8904494382022472,1.896067415730337
global-60744d8c7b45967763f68a2d,0.22619047619047616,0.75,0.75,0.22619047619047616
global-bd8a2bdd87545ec8ce961930,1.2155172413793103,1.971264367816092,1.971264367816092,1.2155172413793103
global-c7b8fd0c9e37acc4d5fb6832,0.8863636363636365,1.5775862068965516,1.5775862068965516,0.8863636363636365
FD:2022-23:D1:20221028:Werder Bremen:Hertha,0.7777777777777777,1.409090909090909,1.409090909090909,0.7777777777777777
global-88463d705721cc0bbb0c1f7c,0.7664835164835164,1.4891304347826086,1.4891304347826086,0.7664835164835164
FD:2022-23:D1:20221029:Bayern Munich:Mainz,1.4666666666666668,2.666666666666667,2.666666666666667,1.4666666666666668
FD:2022-23:D1:20221029:Ein Frankfurt:Dortmund,2.161111111111111,1.3888888888888888,1.3888888888888888,2.161111111111111
FD:2022-23:D1:20221029:RB Leipzig:Leverkusen,1.7666666666666666,1.8499999999999999,1.8499999999999999,1.7666666666666666
FD:2022-23:D1:20221029:Stuttgart:Augsburg,1.0333333333333332,0.7722222222222221,0.7722222222222221,1.0333333333333332
FD:2022-23:D1:20221029:Wolfsburg:Bochum,0.9166666666666665,1.0833333333333335,1.0833333333333335,0.9166666666666665
global-f266e7f8956527c8ed048ee0,2.7844827586206895,1.5170454545454544,1.5170454545454544,2.7844827586206895
global-1b7d0f698b80f0dc52648d3c,0.8956043956043955,1.1153846153846154,1.1153846153846154,0.8956043956043955
global-2db3cf1cacbab85718c43984,1.7417582417582418,1.8681318681318682,1.8681318681318682,1.7417582417582418
global-694be0b75d33d1c691919752,1.0192307692307692,0.7994505494505495,0.7994505494505495,1.0192307692307692
global-ab73f5db8c58bd1a949139a0,1.4395604395604398,2.6813186813186816,2.6813186813186816,1.4395604395604398
global-19bc0012f1f46c2ed29b9697,0.9289772727272727,1.1350574712643677,1.1350574712643677,0.9289772727272727
global-22af221aff4c13f37462deb1,1.9460227272727273,0.7708333333333333,0.7708333333333333,1.9460227272727273
global-78e45485274b01e0e317391a,2.0632183908045976,1.2097701149425286,1.2097701149425286,2.0632183908045976
global-e801a52a15ef39b9ef2bd0ab,1.2784090909090908,1.2386363636363638,1.2386363636363638,1.2784090909090908
global-ff14e65b560c2660e0f9dfd4,1.096590909090909,1.145,1.145,1.096590909090909
global-0f365ba393cd574b8cb9d820,2.173076923076923,1.370879120879121,1.370879120879121,2.173076923076923
global-b99e2834eb9ac42ece255e88,1.1903409090909092,0.79,0.79,1.1903409090909092
global-0212cedb4115ee1bd8bb1e90,1.120689655172414,2.3304597701149423,2.3304597701149423,1.120689655172414
FD:2022-23:D1:20221030:FC Koln:Hoffenheim,1.4166666666666665,1.511111111111111,1.511111111111111,1.4166666666666665
FD:2022-23:D1:20221030:Schalke 04:Freiburg,1.7722222222222221,0.20454545454545453,0.20454545454545453,1.7722222222222221
FD:2022-23:D1:20221030:Union Berlin:M'gladbach,1.327777777777778,1.8722222222222222,1.8722222222222222,1.327777777777778
global-0d5f4d1f42fc37a13fe3b87a,0.4375,1.9396551724137931,1.9396551724137931,0.4375
global-13ab289c5e46c4d72f358409,1.3104395604395604,1.8873626373626375,1.8873626373626375,1.3104395604395604
global-19f1b4e30a180636dea5442c,1.5994318181818183,1.8304597701149425,1.8304597701149425,1.5994318181818183
global-e090b2a9fc911a4ad1c7fa02,1.791208791208791,0.17391304347826086,0.17391304347826086,1.791208791208791
global-190b39f0281a92b3876fb1e9,1.412087912087912,1.5054945054945055,1.5054945054945055,1.412087912087912
FD:2022-23:D1:20221104:M'gladbach:Stuttgart,0.8260869565217391,1.2934782608695652,1.2934782608695652,0.8260869565217391
global-2444b4eab95edcc74dbc2d3b,0.8118279569892474,1.3172043010752688,1.3172043010752688,0.8118279569892474
FD:2022-23:D1:20221105:Augsburg:Ein Frankfurt,1.3532608695652173,1.0054347826086956,1.0054347826086956,1.3532608695652173
FD:2022-23:D1:20221105:Dortmund:Bochum,0.875,2.184782608695652,2.184782608695652,0.875
FD:2022-23:D1:20221105:Hertha:Bayern Munich,2.6956521739130435,0.7554347826086957,0.7554347826086957,2.6956521739130435
FD:2022-23:D1:20221105:Hoffenheim:RB Leipzig,1.8858695652173914,1.4076086956521738,1.4076086956521738,1.8858695652173914
FD:2022-23:D1:20221105:Mainz:Wolfsburg,1.1467391304347827,1.4130434782608696,1.4130434782608696,1.1467391304347827
FD:2022-23:D1:20221105:Werder Bremen:Schalke 04,0.14583333333333331,1.5625,1.5625,0.14583333333333331
global-05382e0995f605c20d8f62be,1.903225806451613,1.3870967741935485,1.3870967741935485,1.903225806451613
global-288506671fc2fd3663851d6f,1.174731182795699,1.3897849462365592,1.3897849462365592,1.174731182795699
global-52acd6e69fe600d738dc1ca6,0.85752688172043,2.2016129032258065,2.2016129032258065,0.85752688172043
global-5d894280eeb55b23901a0f25,1.3736559139784945,0.9919354838709676,0.9919354838709676,1.3736559139784945
global-de5a73b717459374cc9bcb05,2.701612903225806,0.7446236559139785,0.7446236559139785,2.701612903225806
global-17ab508800dd18fd7ce2a8b4,1.142156862745098,0.30769230769230765,0.30769230769230765,1.142156862745098
global-3595922095a6f190219310c1,0.7941176470588235,2.7897727272727275,2.7897727272727275,0.7941176470588235
global-4e6e980fa86cf64190d46911,1.2386363636363635,1.0955056179775282,1.0955056179775282,1.2386363636363635
global-527e297fd5a72247eae910db,0.6923076923076923,1.1448863636363635,1.1448863636363635,0.6923076923076923
global-0eaa85323e3f78f1f1c1f717,1.497191011235955,1.1882022471910112,1.1882022471910112,1.497191011235955
global-d88a00bf2e1a9840d010c165,0.13,1.6300000000000001,1.6300000000000001,0.13
FD:2022-23:D1:20221106:Freiburg:FC Koln,1.5,1.8097826086956523,1.8097826086956523,1.5
FD:2022-23:D1:20221106:Leverkusen:Union Berlin,1.9021739130434783,1.717391304347826,1.717391304347826,1.9021739130434783
global-e274e59f39dd4d59c9426c81,1.9659090909090908,2.03125,2.03125,1.9659090909090908
global-100160fadfb617ef0a9f92bf,1.2696629213483146,0.9157303370786516,0.9157303370786516,1.2696629213483146
global-5726c365fea99a6b40f5aab9,1.1590909090909092,1.5786516853932584,1.5786516853932584,1.1590909090909092
global-ecaceac5c81fde8fc9fcf1c7,1.8465909090909092,1.252808988764045,1.252808988764045,1.8465909090909092
global-7eed37cbe0897714e93a29f6,1.868279569892473,1.7446236559139785,1.7446236559139785,1.868279569892473
global-d33ab97a3291a3dfa8d206a1,2.3011363636363633,1.9606741573033708,1.9606741573033708,2.3011363636363633
global-f316f2ca2d719370e6f4ba72,1.478494623655914,1.8279569892473118,1.8279569892473118,1.478494623655914
FD:2022-23:D1:20221108:Bayern Munich:Werder Bremen,1.6923076923076923,2.707446808510638,2.707446808510638,1.6923076923076923
FD:2022-23:D1:20221108:Bochum:M'gladbach,1.3404255319148937,0.8404255319148937,0.8404255319148937,1.3404255319148937
FD:2022-23:D1:20221108:Stuttgart:Hertha,0.7340425531914894,0.7978723404255319,0.7978723404255319,0.7340425531914894
FD:2022-23:D1:20221108:Wolfsburg:Dortmund,2.2180851063829787,1.202127659574468,1.202127659574468,2.2180851063829787
global-6fdf69640e21c506214a6f25,2.189473684210526,1.2263157894736842,1.2263157894736842,2.189473684210526
global-5cd19d6b9725c789cf56870b,0.7236842105263158,0.8236842105263158,0.8236842105263158,0.7236842105263158
global-648678a8465aaf0d35c079a6,1.3236842105263158,0.8657894736842104,0.8657894736842104,1.3236842105263158
global-88a7cbb340095effb60a8673,1.5833333333333333,2.7236842105263155,2.7236842105263155,1.5833333333333333
FD:2022-23:D1:20221109:Ein Frankfurt:Hoffenheim,1.3670212765957446,1.393617021276596,1.393617021276596,1.3670212765957446
FD:2022-23:D1:20221109:FC Koln:Leverkusen,1.7712765957446808,1.4574468085106382,1.4574468085106382,1.7712765957446808
FD:2022-23:D1:20221109:RB Leipzig:Freiburg,1.8457446808510638,1.9202127659574468,1.9202127659574468,1.8457446808510638
FD:2022-23:D1:20221109:Schalke 04:Mainz,1.3670212765957446,0.11538461538461542,0.11538461538461542,1.3670212765957446
FD:2022-23:D1:20221109:Union Berlin:Augsburg,0.9787234042553192,1.8351063829787233,1.8351063829787233,0.9787234042553192
global-7f22eec4c22dc53dd4d0a45c,1.7868421052631578,1.4394736842105265,1.4394736842105265,1.7868421052631578
global-0ed5b6ffdbfa30c44dd7dcbd,1.3473684210526315,1.4157894736842105,1.4157894736842105,1.3473684210526315
global-78ac36bafe8e99e7db9cd7be,0.9789473684210528,1.8263157894736841,1.8263157894736841,0.9789473684210528
global-9e0ffc1bf7c4c0eee4a6ba52,1.8210526315789475,1.936842105263158,1.936842105263158,1.8210526315789475
global-b64ba07bd5172c24ac935511,1.3499999999999999,0.2314814814814815,0.2314814814814815,1.3499999999999999
FD:2022-23:D1:20221111:M'gladbach:Dortmund,2.161458333333333,1.3072916666666665,1.3072916666666665,2.161458333333333
global-be2cac43fdc735c451adcf18,2.134020618556701,1.329896907216495,1.329896907216495,2.134020618556701
FD:2022-23:D1:20221112:Augsburg:Bochum,0.8906249999999999,0.9791666666666667,0.9791666666666667,0.8906249999999999
FD:2022-23:D1:20221112:Hertha:FC Koln,1.421875,0.7135416666666666,0.7135416666666666,1.421875
FD:2022-23:D1:20221112:Hoffenheim:Wolfsburg,1.25,1.328125,1.328125,1.25
FD:2022-23:D1:20221112:Leverkusen:Stuttgart,0.8489583333333333,1.8020833333333333,1.8020833333333333,0.8489583333333333
FD:2022-23:D1:20221112:Schalke 04:Bayern Munich,2.7395833333333335,0.33928571428571436,0.33928571428571436,2.7395833333333335
FD:2022-23:D1:20221112:Werder Bremen:RB Leipzig,1.953125,1.4821428571428572,1.4821428571428572,1.953125
global-1af038dfb8755a68780bdd49,1.1394230769230769,2.7949438202247188,2.7949438202247188,1.1394230769230769
global-13b3ba41ac30fe8282b8eb46,1.2706185567010309,1.3118556701030928,1.3118556701030928,1.2706185567010309
global-34099e4d8a2db088f4bd83b4,1.4020618556701032,0.7422680412371134,0.7422680412371134,1.4020618556701032
global-bafaa0de1f11354419621dde,1.9664948453608249,1.4224137931034482,1.4224137931034482,1.9664948453608249
global-d1f82c6d7b468dddd448703d,0.9149484536082475,0.9664948453608246,0.9664948453608246,0.9149484536082475
global-df1444357f420c7c211c0746,0.8350515463917526,1.8195876288659796,1.8195876288659796,0.8350515463917526
global-05eab3555605ed82681a3439,1.1694444444444445,0.625,0.625,1.1694444444444445
global-97cbc2debc3b7e7a8ed8193c,1.1825842696629212,0.35714285714285715,0.35714285714285715,1.1825842696629212
global-9cc3ee2d8a7be89c9bad598a,0.8972222222222223,2.311797752808989,2.311797752808989,0.8972222222222223
global-b86c4c55e4c22ccf2bb5af31,1.1685393258426966,1.9361111111111111,1.9361111111111111,1.1685393258426966
global-d4a24679e3ba91401cef8a2e,1.5194444444444444,1.5583333333333333,1.5583333333333333,1.5194444444444444
global-8d4bd58e48bf99a0b5ee8dd0,2.747422680412371,0.3103448275862069,0.3103448275862069,2.747422680412371
global-8d8446d2869473692db91f82,2.00561797752809,1.2972222222222223,1.2972222222222223,2.00561797752809
global-97f0d0cab97c3678c3226cf4,1.9803370786516854,1.0805555555555555,1.0805555555555555,1.9803370786516854
FD:2022-23:D1:20221113:Freiburg:Union Berlin,1.8177083333333333,1.796875,1.796875,1.8177083333333333
FD:2022-23:D1:20221113:Mainz:Ein Frankfurt,1.4375,1.3333333333333333,1.3333333333333333,1.4375
global-cce75a1db95253df10dde4a7,1.2777777777777777,1.2612359550561798,1.2612359550561798,1.2777777777777777
global-d77ffaffa0bed4f63cdb091f,1.4329896907216495,1.3298969072164948,1.3298969072164948,1.4329896907216495
global-694ddc336d671bb5c763622d,1.8202247191011236,0.7740384615384616,0.7740384615384616,1.8202247191011236
global-cd449d158afc4e88d12a3c5f,1.791237113402062,1.8170103092783507,1.8170103092783507,1.791237113402062
global-e2c289b5c590b9a7cb309c67,1.9505494505494505,1.1792452830188678,1.1792452830188678,1.9505494505494505
global-268b1d80117f5e8c21316c8f,1.3186813186813187,1.5412087912087913,1.5412087912087913,1.3186813186813187
global-3d913c87b04b824be116d5e9,1.2444444444444445,0.881868131868132,0.881868131868132,1.2444444444444445
global-53633f1c4d5e20fa87b71871,1.0631868131868132,1.1483516483516485,1.1483516483516485,1.0631868131868132
global-c59c267548600e2ddc7a8c62,0.7547169811320755,1.1666666666666667,1.1666666666666667,0.7547169811320755
global-8caa24868afea18d00f98589,2.3249999999999997,1.2994505494505495,1.2994505494505495,2.3249999999999997
global-f22ef7bf926184cf796f80e1,1.5357142857142858,1.9972222222222222,1.9972222222222222,1.5357142857142858
global-fb65cb0703b6f70dfbb66229,0.8333333333333333,1.9805555555555556,1.9805555555555556,0.8333333333333333
global-14b0d93802ec4cb1baf86c6a,0.55,1.836111111111111,1.836111111111111,0.55
global-4caf4c52b3aecf8a4da536c6,2.761111111111111,1.152777777777778,1.152777777777778,2.761111111111111
global-f5ad1f4302e0a7bac08b1143,1.175925925925926,1.5135869565217392,1.5135869565217392,1.175925925925926
global-d1fd6618093c28266f183141,1.5163043478260871,2.3379120879120876,2.3379120879120876,1.5163043478260871
global-be66dc6bc3c4aabdd109ae1f,1.857142857142857,1.0869565217391304,1.0869565217391304,1.857142857142857
global-247a5a43638c2685b5266cbe,1.1331521739130435,2.769230769230769,2.769230769230769,1.1331521739130435
global-8b0f939099766fb1df1afda8,0.8668478260869564,0.8101851851851852,0.8101851851851852,0.8668478260869564
global-d66d918a7ace4c617165b20a,1.1456043956043958,0.75,0.75,1.1456043956043958
global-d7e417af77a80dff4e5e4afe,1.1346153846153846,1.3451086956521738,1.3451086956521738,1.1346153846153846
global-6f4f6d5b087bcc5b52354f4e,2.0137362637362637,1.2692307692307692,1.2692307692307692,2.0137362637362637
global-01d412f5cf3616d2418ebeb9,1.279891304347826,1.940217391304348,1.940217391304348,1.279891304347826
global-15424f54b396cb719d5c8c1f,1.9972527472527473,0.46875,0.46875,1.9972527472527473
global-af48fb65b48bba35a4dac7cc,2.347826086956522,1.2181818181818183,1.2181818181818183,2.347826086956522
global-91e068751e98a057881dbf25,1.3413978494623657,2.029891304347826,2.029891304347826,1.3413978494623657
global-9bd777eaee87c83464774937,0.8545454545454545,1.4973118279569892,1.4973118279569892,0.8545454545454545
global-b1734d3134bfc39546be6382,1.25,1.131720430107527,1.131720430107527,1.25
global-8311767d367e0a13085138e0,0.6764705882352942,1.872282608695652,1.872282608695652,0.6764705882352942
global-7bf6f0d6436918a2c90e0031,0.49999999999999994,0.8548387096774194,0.8548387096774194,0.49999999999999994
global-33925aee7de3acb78474c3c6,1.4919354838709677,1.1331521739130435,1.1331521739130435,1.4919354838709677
global-28e21a4f687407ad9761fec6,1.0725806451612905,1.303763440860215,1.303763440860215,1.0725806451612905
global-eea3a87c803411cd2a876411,1.913978494623656,1.171195652173913,1.171195652173913,1.913978494623656
global-1441dc4dc8ec69ea9df5c447,2.75,1.986413043478261,1.986413043478261,2.75
global-a47b6435b35336b59fc4c372,1.9623655913978495,0.8973214285714286,0.8973214285714286,1.9623655913978495
