match_id,country,competition,season,market,selection_home,selection_draw,selection_away,bookmaker,snapshot_type,odds_timestamp,pit_status,evidence_class,source,source_url,over,under
8076964421e187269110,England,League One,2024-25,1X2,2.48,3.3,2.73,Average,OPENING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,,
8076964421e187269110,England,League One,2024-25,1X2,2.71,3.24,2.56,Average,CLOSING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,,
a5ec4f58f1955f9a291f,England,League One,2024-25,1X2,3.2,3.3,2.2,Bet365,OPENING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,,
a5ec4f58f1955f9a291f,England,League One,2024-25,1X2,3.9,3.5,1.85,Bet365,CLOSING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,,
a5ec4f58f1955f9a291f,England,League One,2024-25,O/U 2.5,,,,Bet365,OPENING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,1.95,1.9
a5ec4f58f1955f9a291f,England,League One,2024-25,O/U 2.5,,,,Bet365,CLOSING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,1.93,1.93
a5ec4f58f1955f9a291f,England,League One,2024-25,1X2,3.11,3.37,2.2,Average,OPENING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,,
a5ec4f58f1955f9a291f,England,League One,2024-25,1X2,3.69,3.48,1.97,Average,CLOSING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,,
07b16207b7c0732ee25f,England,League One,2024-25,1X2,2.3,3.25,3.0,Bet365,OPENING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,,
07b16207b7c0732ee25f,England,League One,2024-25,1X2,2.7,3.25,2.55,Bet365,CLOSING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,,
07b16207b7c0732ee25f,England,League One,2024-25,O/U 2.5,,,,Bet365,OPENING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,2.25,1.62
07b16207b7c0732ee25f,England,League One,2024-25,O/U 2.5,,,,Bet365,CLOSING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,2.25,1.62
07b16207b7c0732ee25f,England,League One,2024-25,1X2,2.36,3.19,2.99,Average,OPENING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,,
07b16207b7c0732ee25f,England,League One,2024-25,1X2,2.73,3.16,2.61,Average,CLOSING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,,
76b22cdef83768c00e62,England,League One,2024-25,1X2,2.3,3.1,3.2,Bet365,OPENING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,,
76b22cdef83768c00e62,England,League One,2024-25,1X2,2.05,3.1,3.9,Bet365,CLOSING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,,
76b22cdef83768c00e62,England,League One,2024-25,O/U 2.5,,,,Bet365,OPENING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,2.5,1.5
76b22cdef83768c00e62,England,League One,2024-25,O/U 2.5,,,,Bet365,CLOSING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,2.88,1.4
76b22cdef83768c00e62,England,League One,2024-25,1X2,2.26,3.08,3.29,Average,OPENING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,,
76b22cdef83768c00e62,England,League One,2024-25,1X2,2.12,2.96,3.88,Average,CLOSING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,,
b570feb1158b62024bf1,England,League One,2024-25,1X2,2.15,3.3,3.2,Bet365,OPENING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,,
b570feb1158b62024bf1,England,League One,2024-25,1X2,2.1,3.5,3.2,Bet365,CLOSING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,,
b570feb1158b62024bf1,England,League One,2024-25,O/U 2.5,,,,Bet365,OPENING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,1.98,1.88
b570feb1158b62024bf1,England,League One,2024-25,O/U 2.5,,,,Bet365,CLOSING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,1.85,2.0
b570feb1158b62024bf1,England,League One,2024-25,1X2,2.15,3.4,3.25,Average,OPENING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,,
b570feb1158b62024bf1,England,League One,2024-25,1X2,2.12,3.51,3.23,Average,CLOSING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,,
2f6f9545e8df848ed675,England,League One,2024-25,1X2,1.91,3.5,3.8,Bet365,OPENING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,,
2f6f9545e8df848ed675,England,League One,2024-25,1X2,1.85,3.6,3.75,Bet365,CLOSING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,,
2f6f9545e8df848ed675,England,League One,2024-25,O/U 2.5,,,,Bet365,OPENING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,1.67,2.1
2f6f9545e8df848ed675,England,League One,2024-25,O/U 2.5,,,,Bet365,CLOSING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,1.73,2.08
2f6f9545e8df848ed675,England,League One,2024-25,1X2,1.95,3.68,3.56,Average,OPENING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,,
2f6f9545e8df848ed675,England,League One,2024-25,1X2,1.89,3.66,3.76,Average,CLOSING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,,
039f74c97c94e01ba7fd,England,League One,2024-25,1X2,1.62,3.5,5.75,Bet365,OPENING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,,
039f74c97c94e01ba7fd,England,League One,2024-25,1X2,1.67,3.5,5.25,Bet365,CLOSING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,,
039f74c97c94e01ba7fd,England,League One,2024-25,O/U 2.5,,,,Bet365,OPENING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,2.1,1.67
039f74c97c94e01ba7fd,England,League One,2024-25,O/U 2.5,,,,Bet365,CLOSING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,2.35,1.57
039f74c97c94e01ba7fd,England,League One,2024-25,1X2,1.65,3.66,5.32,Average,OPENING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,,
039f74c97c94e01ba7fd,England,League One,2024-25,1X2,1.71,3.44,5.25,Average,CLOSING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,,
8d56b66ddb30c1ed8d62,England,League One,2024-25,1X2,3.3,3.3,2.15,Bet365,OPENING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,,
8d56b66ddb30c1ed8d62,England,League One,2024-25,1X2,3.25,3.2,2.2,Bet365,CLOSING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,,
8d56b66ddb30c1ed8d62,England,League One,2024-25,O/U 2.5,,,,Bet365,OPENING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,2.2,1.65
8d56b66ddb30c1ed8d62,England,League One,2024-25,O/U 2.5,,,,Bet365,CLOSING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,2.35,1.57
8d56b66ddb30c1ed8d62,England,League One,2024-25,1X2,3.28,3.26,2.17,Average,OPENING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,,
8d56b66ddb30c1ed8d62,England,League One,2024-25,1X2,3.33,3.14,2.23,Average,CLOSING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,,
e69929dacba8cc51997c,England,League One,2024-25,1X2,3.5,3.4,2.05,Bet365,OPENING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,,
e69929dacba8cc51997c,England,League One,2024-25,1X2,3.6,3.2,2.1,Bet365,CLOSING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,,
e69929dacba8cc51997c,England,League One,2024-25,O/U 2.5,,,,Bet365,OPENING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,1.92,1.82
e69929dacba8cc51997c,England,League One,2024-25,O/U 2.5,,,,Bet365,CLOSING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,2.1,1.7
e69929dacba8cc51997c,England,League One,2024-25,1X2,3.42,3.47,2.04,Average,OPENING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,,
e69929dacba8cc51997c,England,League One,2024-25,1X2,3.45,3.34,2.1,Average,CLOSING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,,
40e4a5bb5219cb79c146,England,League One,2024-25,1X2,1.95,3.5,3.75,Bet365,OPENING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,,
40e4a5bb5219cb79c146,England,League One,2024-25,1X2,2.15,3.3,3.25,Bet365,CLOSING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,,
40e4a5bb5219cb79c146,England,League One,2024-25,O/U 2.5,,,,Bet365,OPENING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,1.83,2.03
40e4a5bb5219cb79c146,England,League One,2024-25,O/U 2.5,,,,Bet365,CLOSING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,1.9,1.95
40e4a5bb5219cb79c146,England,League One,2024-25,1X2,1.96,3.57,3.57,Average,OPENING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,,
40e4a5bb5219cb79c146,England,League One,2024-25,1X2,2.11,3.43,3.34,Average,CLOSING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,,
88960f17411743236ec8,England,League One,2024-25,1X2,1.85,3.5,4.1,Bet365,OPENING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,,
88960f17411743236ec8,England,League One,2024-25,1X2,1.95,3.4,3.75,Bet365,CLOSING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,,
88960f17411743236ec8,England,League One,2024-25,O/U 2.5,,,,Bet365,OPENING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,2.08,1.73
88960f17411743236ec8,England,League One,2024-25,O/U 2.5,,,,Bet365,CLOSING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,2.08,1.73
88960f17411743236ec8,England,League One,2024-25,1X2,1.84,3.57,4.04,Average,OPENING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,,
88960f17411743236ec8,England,League One,2024-25,1X2,1.96,3.4,3.84,Average,CLOSING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,,
cda91fbff788b3c63e77,England,League One,2024-25,1X2,3.9,3.4,1.86,Bet365,OPENING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,,
cda91fbff788b3c63e77,England,League One,2024-25,1X2,3.6,3.2,2.05,Bet365,CLOSING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,,
cda91fbff788b3c63e77,England,League One,2024-25,O/U 2.5,,,,Bet365,OPENING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,2.08,1.73
cda91fbff788b3c63e77,England,League One,2024-25,O/U 2.5,,,,Bet365,CLOSING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,2.25,1.62
cda91fbff788b3c63e77,England,League One,2024-25,1X2,3.78,3.41,1.94,Average,OPENING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,,
cda91fbff788b3c63e77,England,League One,2024-25,1X2,3.63,3.24,2.07,Average,CLOSING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,,
4ea74915bed8bd504f79,England,League One,2024-25,1X2,1.51,3.75,6.25,Bet365,OPENING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,,
4ea74915bed8bd504f79,England,League One,2024-25,1X2,1.57,3.9,5.75,Bet365,CLOSING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,,
4ea74915bed8bd504f79,England,League One,2024-25,O/U 2.5,,,,Bet365,OPENING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,2.05,1.75
4ea74915bed8bd504f79,England,League One,2024-25,O/U 2.5,,,,Bet365,CLOSING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,2.05,1.75
4ea74915bed8bd504f79,England,League One,2024-25,1X2,1.55,3.88,5.86,Average,OPENING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,,
4ea74915bed8bd504f79,England,League One,2024-25,1X2,1.58,3.82,5.88,Average,CLOSING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,,
e357897a3f3ac2a03507,England,League One,2024-25,1X2,2.9,3.25,2.38,Bet365,OPENING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,,
e357897a3f3ac2a03507,England,League One,2024-25,1X2,3.1,3.3,2.25,Bet365,CLOSING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,,
e357897a3f3ac2a03507,England,League One,2024-25,O/U 2.5,,,,Bet365,OPENING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,1.98,1.88
e357897a3f3ac2a03507,England,League One,2024-25,O/U 2.5,,,,Bet365,CLOSING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,1.95,1.9
e357897a3f3ac2a03507,England,League One,2024-25,1X2,2.83,3.33,2.39,Average,OPENING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,,
e357897a3f3ac2a03507,England,League One,2024-25,1X2,3.05,3.37,2.27,Average,CLOSING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,,
6c848885ee343f8445b8,England,League One,2024-25,1X2,1.67,4.1,4.5,Bet365,OPENING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,,
6c848885ee343f8445b8,England,League One,2024-25,1X2,1.73,3.8,4.33,Bet365,CLOSING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,,
6c848885ee343f8445b8,England,League One,2024-25,O/U 2.5,,,,Bet365,OPENING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,1.75,2.05
6c848885ee343f8445b8,England,League One,2024-25,O/U 2.5,,,,Bet365,CLOSING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,2.0,1.85
6c848885ee343f8445b8,England,League One,2024-25,1X2,1.68,3.88,4.58,Average,OPENING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,,
6c848885ee343f8445b8,England,League One,2024-25,1X2,1.74,3.7,4.55,Average,CLOSING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,,
042a80cfd94f3c3b1dda,England,League One,2024-25,1X2,1.91,3.4,3.8,Bet365,OPENING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,,
042a80cfd94f3c3b1dda,England,League One,2024-25,1X2,2.15,3.1,3.5,Bet365,CLOSING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,,
042a80cfd94f3c3b1dda,England,League One,2024-25,O/U 2.5,,,,Bet365,OPENING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,1.88,1.98
042a80cfd94f3c3b1dda,England,League One,2024-25,O/U 2.5,,,,Bet365,CLOSING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,2.08,1.73
042a80cfd94f3c3b1dda,England,League One,2024-25,1X2,1.94,3.53,3.69,Average,OPENING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,,
042a80cfd94f3c3b1dda,England,League One,2024-25,1X2,2.1,3.3,3.51,Average,CLOSING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,,
2e0fe0566af10cb5f045,England,League One,2024-25,1X2,1.45,4.33,6.0,Bet365,OPENING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,,
2e0fe0566af10cb5f045,England,League One,2024-25,1X2,1.42,4.5,6.5,Bet365,CLOSING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,,
2e0fe0566af10cb5f045,England,League One,2024-25,O/U 2.5,,,,Bet365,OPENING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,1.73,2.08
2e0fe0566af10cb5f045,England,League One,2024-25,O/U 2.5,,,,Bet365,CLOSING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,1.7,2.1
2e0fe0566af10cb5f045,England,League One,2024-25,1X2,1.46,4.38,6.3,Average,OPENING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,,
2e0fe0566af10cb5f045,England,League One,2024-25,1X2,1.41,4.58,7.04,Average,CLOSING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,,
9efe629b08c0c9eb50c0,England,League One,2024-25,1X2,1.7,3.6,5.0,Bet365,OPENING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,,
9efe629b08c0c9eb50c0,England,League One,2024-25,1X2,1.83,3.4,4.33,Bet365,CLOSING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,,
9efe629b08c0c9eb50c0,England,League One,2024-25,O/U 2.5,,,,Bet365,OPENING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,2.1,1.7
9efe629b08c0c9eb50c0,England,League One,2024-25,O/U 2.5,,,,Bet365,CLOSING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,2.15,1.67
9efe629b08c0c9eb50c0,England,League One,2024-25,1X2,1.71,3.56,4.92,Average,OPENING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,,
9efe629b08c0c9eb50c0,England,League One,2024-25,1X2,1.85,3.42,4.36,Average,CLOSING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,,
85d57fa17ba931b27249,England,League One,2024-25,1X2,1.33,4.75,9.0,Bet365,OPENING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,,
85d57fa17ba931b27249,England,League One,2024-25,1X2,1.48,4.1,7.0,Bet365,CLOSING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,,
85d57fa17ba931b27249,England,League One,2024-25,O/U 2.5,,,,Bet365,OPENING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,1.75,2.05
85d57fa17ba931b27249,England,League One,2024-25,O/U 2.5,,,,Bet365,CLOSING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,1.98,1.88
85d57fa17ba931b27249,England,League One,2024-25,1X2,1.34,4.81,8.36,Average,OPENING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,,
85d57fa17ba931b27249,England,League One,2024-25,1X2,1.42,4.37,7.52,Average,CLOSING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,,
6b9858a70acf4116261e,England,League One,2024-25,1X2,1.38,4.75,7.0,Bet365,OPENING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,,
6b9858a70acf4116261e,England,League One,2024-25,1X2,1.42,4.75,6.5,Bet365,CLOSING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,,
6b9858a70acf4116261e,England,League One,2024-25,O/U 2.5,,,,Bet365,OPENING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,1.73,2.08
6b9858a70acf4116261e,England,League One,2024-25,O/U 2.5,,,,Bet365,CLOSING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,1.75,2.05
6b9858a70acf4116261e,England,League One,2024-25,1X2,1.39,4.6,7.64,Average,OPENING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,,
6b9858a70acf4116261e,England,League One,2024-25,1X2,1.41,4.52,7.16,Average,CLOSING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,,
c981b77aa14da6e0aa67,England,League One,2024-25,1X2,2.38,3.4,2.75,Bet365,OPENING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,,
